gene	var_patient	var_site	var_compartment	var_dsp_run	var_residual	highly_variable	converged	method	mean_log2	detected_in_n_aoi
ZNF718	0.12349205	0.11289841	0.13367545	0.005152002	0.62478208	False	True	lbfgs	5.6861742	14
ZNF720	0.15669826	0.0043984994	0.13337259	0.11609627	0.58943438	False	True	lbfgs	5.5655837	10
ZNF721	0.16362715	0.13256434	0.064252979	7.0155705e-11	0.63955554	False	True	powell	6.5834751	90
ZNF723	0.010157823	0.058693731	0.58514987	0.00068712755	0.34531145	False	True	lbfgs	8.15671	118
ZNF724	0.26200939	7.969842e-11	0.1409936	0.015603335	0.58139367	False	True	powell	5.2325387	3
ZNF726	0.24185459	0.011657622	0.090006086	0.043728676	0.61275302	False	True	lbfgs	5.9433168	29
ZNF727	0.20053309	4.0890808e-11	0.068246858	0.32567192	0.40554813	False	True	powell	5.6685426	16
ZNF728	0.13371744	9.3245699e-05	0.28632048	0.21350743	0.3663614	False	True	lbfgs	5.9334367	25
ZNF729	0.39747191	5.7080829e-11	0.074731603	5.3141288e-11	0.52779648	False	True	powell	5.7239684	13
ZNF730	0.50783449	4.8568852e-11	0.018520495	4.8543571e-11	0.47364501	False	True	powell	5.8738254	24
ZNF732	0.020054947	0.013793433	0.080475352	0.37246878	0.51320749	False	True	lbfgs	5.1323309	0
ZNF735	0.09833019	0.016350444	0.29060343	0.19244773	0.4022682	False	True	powell	4.993676	0
ZNF736	0.43908933	0.067895886	0.08278339	0.00011322651	0.41011816	False	True	lbfgs	6.3285488	74
ZNF737	0.18251023	5.4021312e-11	0.055815509	0.22622669	0.53544757	False	True	powell	5.5543015	14
ZNF738	0.29424073	0.00014792109	0.14344586	0.13817015	0.42399534	False	True	lbfgs	5.5069262	10
ZNF74	0.099992167	5.9963002e-11	0.25402591	0.077183814	0.56879811	False	True	powell	5.8514821	18
ZNF740	0.079900688	0.018622594	0.0092273124	0.046726355	0.84552305	False	True	lbfgs	6.153292	59
ZNF746	0.14824484	0.035116786	0.076820202	0.15276344	0.58705474	False	True	lbfgs	6.2863571	67
ZNF747	0.045385804	9.0674708e-11	0.13987589	1.7516056e-10	0.81473831	False	True	powell	5.7651323	13
ZNF749	0.0012159543	0.028357681	0.19665231	0.33727444	0.43649961	False	True	lbfgs	5.8278575	20
ZNF750	0.21578063	0.0086241903	0.08087171	0.095094279	0.59962919	False	True	lbfgs	5.9671454	33
ZNF75A	0.034455117	1.479869e-09	0.23112654	0.11159502	0.62282331	False	True	powell	5.5606792	2
ZNF75D	0.12235147	0.20872514	0.16603935	0.0013298667	0.50155417	False	True	lbfgs	5.5510937	14
ZNF76	0.10150915	0.011031919	0.059898979	0.14578928	0.68177067	False	True	lbfgs	6.1989723	60
ZNF761	0.18124988	0.0035563518	0.21167369	0.0044476728	0.5990724	False	True	lbfgs	7.2760324	112
ZNF763	0.00045193579	0.0035673887	0.21178483	0.42758574	0.35661011	False	True	lbfgs	5.1616459	1
ZNF764	0.07717515	7.098845e-11	8.2639926e-11	0.2369983	0.68582655	False	True	powell	6.6261016	99
ZNF765	0.0056018613	0.011951811	0.29889111	0.219034	0.46452121	False	True	lbfgs	6.0774924	45
ZNF766	1.0282645e-10	1.1190916e-10	0.010093196	1.0244427e-10	0.9899068	False	True	powell	5.8727776	32
ZNF768	0.10797118	4.3158789e-11	0.36489173	0.09925185	0.42788523	False	True	powell	7.3036797	117
ZNF77	0.23883859	0.00081212628	0.2028545	0.053207742	0.50428705	False	True	lbfgs	5.7406607	12
ZNF770	0.245878	0.0098941794	0.18182659	0.00084192597	0.56155931	False	True	lbfgs	6.4754144	88
ZNF771	0.072444107	0.038524268	0.44936222	0.13135209	0.30831731	False	True	lbfgs	7.23728	106
ZNF772	0.090200324	0.037916307	0.19557579	0.23005627	0.44625131	False	True	powell	5.4968271	3
ZNF774	0.093821393	0.019577308	0.3089614	0.23407969	0.34356021	False	True	lbfgs	5.4703384	2
ZNF775	0.18380166	6.4689092e-11	0.2026035	7.1833045e-11	0.61359484	False	True	powell	5.5496024	6
ZNF776	0.027509761	0.027143103	0.5501298	0.066979243	0.32823809	False	True	lbfgs	7.2923809	107
ZNF777	0.057485905	0.027291708	0.020782024	0.24195767	0.6524827	False	True	lbfgs	5.7611279	18
ZNF778	0.34228659	0.002049284	0.20335261	0.029496616	0.4228149	False	True	lbfgs	5.895423	25
ZNF780A	0.04739017	9.3103806e-11	0.045197001	9.0916562e-11	0.90741283	False	True	powell	5.8621123	23
ZNF780B	0.25783984	0.043678442	0.16780776	0.067219014	0.46345495	False	True	lbfgs	5.9227948	25
ZNF781	0.1381791	0.0014439231	0.37174494	0.061943075	0.42668896	False	True	lbfgs	5.415229	2
ZNF782	1.136067e-10	0.068499289	0.10334442	8.3270721e-11	0.82815629	False	True	powell	5.3089763	2
ZNF783	0.0044513143	0.016553459	0.038812454	0.20019103	0.73999174	False	True	lbfgs	6.1187622	48
ZNF784	0.020813425	0.00020549794	0.14620704	0.22958822	0.60318582	False	True	lbfgs	5.8788219	28
ZNF785	0.16086708	0.047362669	0.02186799	0.091460703	0.67844156	False	True	lbfgs	5.9006817	30
ZNF786	0.23050131	6.2375145e-11	0.15592004	6.1524688e-11	0.61357865	False	True	powell	5.9209217	28
ZNF787	0.10978261	5.414054e-11	0.17719879	0.19463012	0.51838848	False	True	powell	6.8973684	97
ZNF789	0.21335037	0.0043373359	0.0098472839	0.051067449	0.72139756	False	True	powell	5.7153634	16
ZNF79	0.18864953	0.042637529	0.17905076	0.0084903322	0.58117185	False	True	lbfgs	5.8470982	22
ZNF790	0.09745138	0.016452273	0.26461131	0.10097755	0.52050749	False	True	lbfgs	5.6844978	12
ZNF791	0.14227719	0.00015286926	0.16044889	0.22381378	0.47330727	False	True	lbfgs	6.0551444	39
ZNF792	0.20171443	0.011840356	0.22221586	0.016599666	0.54762968	False	True	lbfgs	5.5755053	11
ZNF793	0.19374035	0.034337138	0.084914358	0.20026742	0.48674073	False	True	lbfgs	5.7114124	16
ZNF799	0.066849535	0.29403932	0.22944898	0.0039999242	0.40566224	False	True	lbfgs	5.8576732	27
ZNF8	0.024415786	0.038452885	0.15351371	0.22526679	0.55835083	False	True	lbfgs	5.2864556	2
ZNF80	0.11590359	0.0018659261	0.41296108	0.097211665	0.37205774	False	True	lbfgs	5.4654437	0
ZNF800	0.16663324	0.0023254127	0.089763831	0.12636601	0.61491151	False	True	lbfgs	6.4031494	76
ZNF804A	0.039411149	0.013999628	0.25845554	0.33066782	0.35746586	False	True	lbfgs	5.1200504	0
ZNF804B	0.051881695	4.2714418e-11	0.21315864	0.41387539	0.32108427	False	True	powell	5.5593247	4
ZNF805	1.7831349e-05	0.031137817	0.3312993	0.041432799	0.59611226	False	True	lbfgs	6.1759875	68
ZNF808	0.0007803015	0.0063034406	0.078277326	0.18043977	0.73419916	False	True	lbfgs	5.4806815	8
ZNF81	0.086583521	0.021492405	0.2506927	0.11461813	0.52661325	False	True	lbfgs	5.8022909	14
ZNF813	0.00020885046	0.00014912601	0.28762971	0.14027035	0.57174196	False	True	powell	5.8304876	16
ZNF814	0.001120347	0.0037268903	0.20255887	0.16444251	0.62815139	False	True	lbfgs	5.3665585	2
ZNF816	0.16983419	3.5645531e-11	0.39984565	0.085590136	0.34473002	False	True	powell	6.748093	95
ZNF821	0.010259535	8.460882e-11	0.14814815	8.7964899e-11	0.84159232	False	True	powell	5.819127	19
ZNF823	0.19170514	0.0015172921	0.12903748	0.083445237	0.59429485	False	True	lbfgs	5.9616446	33
ZNF827	0.14685204	0.030079243	0.0024670471	0.13841151	0.68219016	False	True	lbfgs	5.923396	35
ZNF829	3.8276854e-05	0.0067558631	0.18066511	0.28573161	0.52680914	False	True	lbfgs	5.7202056	8
ZNF83	0.25508966	0.14900914	0.096581032	0.01776112	0.48155906	False	True	lbfgs	6.3951434	76
ZNF830	0.14511639	0.0060260969	0.067106338	0.088693973	0.6930572	False	True	lbfgs	6.1281267	53
ZNF831	0.057675094	3.2891608e-11	0.31717522	0.29693417	0.32821551	False	True	powell	5.924178	11
ZNF835	0.0013045108	0.0016788656	0.12263844	0.30055069	0.57382749	False	True	lbfgs	5.4737979	3
ZNF836	0.046995477	6.5933038e-11	0.31623463	0.018741516	0.61802838	False	True	powell	5.3457533	2
ZNF837	0.16685329	4.807465e-11	0.31554467	0.045130547	0.47247149	False	True	powell	5.6848272	11
ZNF839	0.31543098	0.00023951602	0.081483814	0.13908602	0.46375966	False	True	lbfgs	5.8714395	28
ZNF84	0.32198318	0.060165905	0.17311434	0.0029283545	0.44180822	False	True	lbfgs	6.088963	46
ZNF841	0.20250364	7.3764178e-11	0.1436678	6.6158257e-11	0.65382855	False	True	powell	6.7008197	95
ZNF843	0.12834709	4.3664626e-11	0.17200778	0.29361347	0.40603165	False	True	powell	5.3622709	2
ZNF844	0.069904059	0.0065733754	0.21289365	0.30303529	0.40759362	False	True	lbfgs	5.8360367	15
ZNF845	0.10108716	0.0060151453	0.43733702	0.10558248	0.34997819	False	True	lbfgs	6.9182344	101
ZNF846	0.052557034	0.048228182	0.18310639	0.25741892	0.45868948	False	True	lbfgs	5.6312001	6
ZNF85	0.2605525	0.002406803	0.2046828	0.13323268	0.39912523	False	True	lbfgs	5.974186	41
ZNF850	0.025192795	8.2756761e-05	0.18847569	0.20984383	0.57640492	False	True	lbfgs	5.361274	6
ZNF852	0.052044973	3.3946509e-11	0.29244071	0.31649959	0.33901473	False	True	powell	6.1826164	64
ZNF853	0.10023365	5.139683e-11	0.28057716	0.13953376	0.47965543	False	True	powell	5.4912248	4
ZNF860	1.0034505e-09	1.418439e-09	0.20096993	0.066219274	0.7328108	False	True	powell	5.3505056	2
ZNF862	0.023273392	0.085141488	0.12328852	0.26972194	0.49857466	False	True	lbfgs	5.4513234	6
ZNF865	0.04485661	1.3381086e-10	2.9271374e-10	0.015414254	0.93972914	False	True	powell	5.4972475	11
ZNF875	0.19904642	0.042721913	0.19009846	0.084318643	0.48381457	False	True	lbfgs	5.6950793	13
ZNF878	7.7199189e-05	0.017915349	0.10512645	0.24020897	0.63667203	False	True	lbfgs	5.2982161	0
ZNF879	0.064776385	0.024171805	0.27514041	0.083869898	0.5520415	False	True	lbfgs	5.5679567	8
ZNF880	0.072653376	0.014885372	0.26910067	0.12218444	0.52117614	False	True	lbfgs	5.9564593	29
ZNF883	0.094710119	0.0073396531	0.23190718	0.28695266	0.37909039	False	True	powell	5.2888442	2
ZNF888	0.19593444	0.032424875	0.14309973	0.00056268265	0.62797827	False	True	lbfgs	6.3936971	77
ZNF891	0.032953723	0.034391211	0.014240015	0.076479894	0.84193516	False	True	lbfgs	5.3470108	4
ZNF90	0.37204249	0.010852925	0.12095014	0.047042965	0.44911147	False	True	lbfgs	5.5373651	12
ZNF91	0.18316487	0.078025258	0.16808462	0.00024030999	0.57048495	False	True	lbfgs	6.0393706	40
ZNF92	0.14607785	0.027633475	0.0001037734	0.21181852	0.61436639	False	True	lbfgs	5.8591702	25
ZNF93	0.24958557	5.6981747e-11	0.18350842	6.9076069e-11	0.56690601	False	True	powell	6.1008997	50
ZNF98	2.8908465e-06	0.00078788444	0.21819355	0.23221702	0.54879865	False	True	lbfgs	5.1876737	3
ZNF99	0.0059670056	0.031767018	0.16210884	0.32302989	0.47712725	False	True	lbfgs	5.0165694	0
ZNFX1	0.2611504	5.022555e-11	0.2384652	0.00064092805	0.49974347	False	True	powell	6.6510478	87
ZNHIT1	0.13075773	0.078887146	0.34801993	0.13307715	0.30925804	False	True	lbfgs	7.3595987	108
ZNHIT2	0.14217008	0.0027962468	0.2484262	0.11130496	0.49530251	False	True	lbfgs	5.9361459	39
ZNHIT3	0.060070482	0.05337769	0.23054774	0.043213235	0.61279086	False	True	lbfgs	6.3938142	73
ZNHIT6	0.18075046	0.038140356	8.2817555e-11	0.019990239	0.76111895	False	True	powell	6.3789157	70
ZNRD1	0.032212082	0.034464516	0.003597999	0.25802629	0.67169911	False	True	lbfgs	5.9516222	40
ZNRD2	0.36496626	3.4781478e-11	0.19724915	0.12619429	0.3115903	False	True	powell	6.7055161	86
ZNRF1	0.082861277	8.9852884e-11	0.095121953	0.10033368	0.72168309	False	True	powell	6.674323	88
ZNRF2	0.367366	0.011671168	0.093154709	0.072054972	0.45575315	False	True	lbfgs	6.542896	79
ZNRF3	0.20581385	0.034453099	0.19257829	6.3163871e-11	0.56715476	True	True	powell	5.7606713	20
ZNRF4	0.20427235	5.1528187e-05	0.35290799	0.089308977	0.35345915	False	True	lbfgs	6.0063973	45
ZP1	0.079829441	5.060004e-11	0.28603469	0.18062875	0.45350712	False	True	powell	5.7847576	10
ZP2	0.18119053	1.1929028e-09	0.17394213	0.10259108	0.54227626	False	True	powell	5.5104181	2
ZP3	0.022812283	0.09559044	0.045695021	0.057192794	0.77870946	False	True	lbfgs	5.1968988	1
ZP4	0.090585758	0.053865572	0.17552469	0.19308891	0.48693507	False	True	lbfgs	5.4249466	0
ZPBP	0.039288522	5.2966023e-11	0.35117028	0.083755467	0.52578573	False	True	powell	5.2680185	0
ZPBP2	0.0079444049	0.040574935	0.17517588	0.2865295	0.48977527	False	True	lbfgs	5.3610762	3
ZPLD1	0.13708612	4.0382645e-11	0.29104891	0.17010119	0.40176379	False	True	powell	5.5395969	3
ZPR1	0.18450778	7.1805848e-11	0.040801707	0.079402731	0.69528778	False	True	powell	6.3462904	67
ZRANB1	0.21069918	0.0023893152	0.088486534	0.12707099	0.57135398	False	True	lbfgs	5.9647412	41
ZRANB2	0.20315515	0.10942343	0.088167226	0.045421361	0.55383283	False	True	lbfgs	7.065189	109
ZRANB3	0.017804412	0.02258864	0.26261155	0.12937423	0.56762117	False	True	lbfgs	5.4036151	1
ZRSR2	0.024270484	0.016553711	0.13528224	0.18247581	0.64141775	False	True	lbfgs	6.0468838	42
ZSCAN1	0.032929556	0.0074423887	0.12364411	0.31603352	0.51995042	False	True	lbfgs	4.839085	0
ZSCAN10	0.071453669	4.8163195e-11	0.32378505	0.14572268	0.4590386	False	True	powell	5.2602658	0
ZSCAN12	0.057014007	0.017824927	0.30756163	0.12298311	0.49461633	False	True	lbfgs	5.4563806	3
ZSCAN16	0.20401255	0.00030072365	0.068101642	0.043916526	0.68366856	False	True	powell	5.9483068	28
ZSCAN18	0.11974163	0.010700822	0.46330414	0.052751054	0.35350236	False	True	powell	6.0595602	45
ZSCAN2	0.0029336532	0.0066099262	0.053705359	0.10795107	0.82879999	False	True	lbfgs	5.5318673	6
ZSCAN20	0.14359983	0.0098363501	0.22295686	0.17224527	0.45136169	False	True	lbfgs	5.5293956	0
ZSCAN21	0.14112553	7.1837345e-11	0.13838419	0.013870262	0.70662002	False	True	powell	5.1526499	1
ZSCAN22	0.071048846	0.022071551	0.25671107	0.29433575	0.35583278	False	True	powell	5.3014613	0
ZSCAN23	0.10796113	0.00061858636	0.27729992	0.30242367	0.31169669	False	True	lbfgs	5.6986125	7
ZSCAN25	0.25246542	7.0685007e-11	6.9572609e-11	0.054470057	0.69306452	False	True	powell	6.0856472	50
ZSCAN26	2.9071361e-09	9.6566635e-09	0.18131494	0.11632065	0.70236439	False	True	powell	5.8930923	23
ZSCAN29	0.13367062	7.3328365e-11	0.17212017	0.012609392	0.68159981	False	True	powell	6.1073993	47
ZSCAN30	0.13934097	0.2213234	0.27703672	0.0035648827	0.35873402	False	True	lbfgs	5.3890358	8
ZSCAN31	0.29320188	4.9941015e-11	0.12187233	0.088859438	0.49606636	False	True	powell	5.5993359	9
ZSCAN32	0.05470275	7.7130994e-11	0.18201361	7.6824433e-11	0.76328364	False	True	powell	5.9316813	35
ZSCAN4	0.046789873	8.4501501e-05	0.34068827	0.092798145	0.51963921	False	True	powell	5.6124946	4
ZSCAN5A	0.091928985	0.15203737	0.11163294	0.1657113	0.4786894	False	True	lbfgs	5.4727678	7
ZSCAN5B	0.068873025	0.030992429	0.22978996	0.16915955	0.50118503	False	True	lbfgs	5.6035507	4
ZSCAN5C	0.059349606	5.0321404e-11	0.29574467	0.14314772	0.501758	False	True	powell	5.3078341	1
ZSCAN9	0.1978439	0.0012878685	0.23848552	0.12048483	0.44189788	False	True	lbfgs	6.2117797	62
ZSWIM1	0.1835235	8.14969e-11	0.047436638	0.015799189	0.75324067	False	True	powell	5.8823071	32
ZSWIM2	0.16163316	0.024110744	0.16638849	0.24678322	0.40108438	False	True	lbfgs	5.2910064	0
ZSWIM3	0.11743564	4.5337989e-11	0.19704158	0.26229951	0.42322327	False	True	powell	6.2150315	65
ZSWIM4	0.23116141	0.014018401	0.083953571	0.06490301	0.60596361	False	True	lbfgs	5.9527928	35
ZSWIM5	0.12530892	1.4319886e-05	0.24329926	0.15724767	0.47412983	False	True	lbfgs	5.858804	22
ZSWIM6	0.15879775	0.0490983	0.075543699	0.016336794	0.70022346	False	True	lbfgs	6.1738398	59
ZSWIM7	0.21720289	0.0025617603	0.1355546	0.16246484	0.48221591	False	True	lbfgs	5.6908114	11
ZSWIM8	0.18755743	0.032700668	7.7550119e-11	0.0053830448	0.77435885	False	True	powell	6.5661562	84
ZSWIM9	0.038258785	8.8332959e-11	0.32055387	6.9430131e-11	0.64118734	False	True	powell	5.6968107	13
ZUP1	6.3683494e-11	0.03617845	0.18400461	0.18017281	0.59964412	False	True	powell	5.948289	39
ZW10	0.0014990502	0.086471141	0.075964538	0.073310511	0.76275476	False	True	lbfgs	6.0583167	39
ZWILCH	0.28696845	5.6732254e-11	0.1133922	0.09000954	0.50962981	False	True	powell	5.8934807	24
ZWINT	0.03412041	0.38548805	0.036678236	0.088649697	0.4550636	False	True	lbfgs	5.9834371	41
ZXDA	0.048580852	6.5257305e-11	0.20863815	0.18913717	0.55364383	False	True	powell	5.5123183	2
ZXDB	0.16040864	0.0063419185	0.12691843	0.10330528	0.60302573	False	True	lbfgs	5.9272998	30
ZXDC	0.000154243	0.035877565	0.073182699	0.15566347	0.73512202	False	True	lbfgs	6.7720257	98
ZYG11A	0.04168766	9.9737849e-11	0.10386322	8.7199792e-11	0.85444912	False	True	powell	5.5438826	10
ZYG11B	0.0843904	0.03167301	0.59564983	8.0984625e-06	0.28827866	False	True	lbfgs	5.8524946	22
ZYX	0.16487889	0.00083133697	0.18004967	0.36291221	0.29132789	False	True	lbfgs	7.7718215	111
ZZEF1	0.10116004	6.1571827e-11	0.26677096	0.017546163	0.61452283	False	True	powell	6.0542176	44
ZZZ3	0.24324212	0.018368387	7.2657801e-11	0.026808582	0.71158091	False	True	powell	5.6505235	19
