interaction_name	pathway_name	ligand	receptor	annotation	interaction_name_2	evidence	is_one_to_one	ligand_is_complex	receptor_is_complex	ligand_subunits	receptor_subunits	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	receptor_surfaceome_main	receptor_adhesome	is_neurotransmitter
IGF1_IGF1R	IGF	IGF1	IGF1R	Secreted Signaling	IGF1 - IGF1R	PMID: 14604834	TRUE	FALSE	FALSE	IGF1	IGF1R	growth factor	FALSE	TRUE	Receptors		FALSE
IGF2_IGF1R	IGF	IGF2	IGF1R	Secreted Signaling	IGF2 - IGF1R	PMID: 14604834	TRUE	FALSE	FALSE	IGF2	IGF1R	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
IGF2_IGF2R	IGF	IGF2	IGF2R	Secreted Signaling	IGF2 - IGF2R	PMID: 14604834	TRUE	FALSE	FALSE	IGF2	IGF2R	growth factor;hormone	FALSE	TRUE	Unclassified		FALSE
IGF1_ITGAV_ITGB3	IGF	IGF1	ITGAV_ITGB3	Secreted Signaling	IGF1 - (ITGAV+ITGB3)	PMID: 28190785; PMID: 28873464	FALSE	FALSE	TRUE	IGF1	ITGAV;ITGB3	growth factor	FALSE	TRUE	Receptors	Adhesion receptor	TRUE
IGF1_ITGA6_ITGB4	IGF	IGF1	ITGA6_ITGB4	Secreted Signaling	IGF1 - (ITGA6+ITGB4)	PMID: 28190785; PMID: 28873464	FALSE	FALSE	TRUE	IGF1	ITGA6;ITGB4	growth factor	FALSE	TRUE	Receptors	Adhesion receptor	FALSE
IGF2_ITGAV_ITGB3	IGF	IGF2	ITGAV_ITGB3	Secreted Signaling	IGF2 - (ITGAV+ITGB3)	PMID: 28190785; PMID: 28873464	FALSE	FALSE	TRUE	IGF2	ITGAV;ITGB3	growth factor;hormone	FALSE	TRUE	Receptors	Adhesion receptor	TRUE
IGF2_ITGA6_ITGB4	IGF	IGF2	ITGA6_ITGB4	Secreted Signaling	IGF2 - (ITGA6+ITGB4)	PMID: 28190785; PMID: 28873464	FALSE	FALSE	TRUE	IGF2	ITGA6;ITGB4	growth factor;hormone	FALSE	TRUE	Receptors	Adhesion receptor	FALSE
IGFL3_IGFLR1	IGF	IGFL3	IGFLR1	Secreted Signaling	IGFL3 - IGFLR1	PMID: 21454693	TRUE	FALSE	FALSE	IGFL3	IGFLR1	growth factor	FALSE	TRUE	Unclassified		FALSE
INS_INSSR	INSULIN	INS	INSR	Secreted Signaling	INS - INSSR	KEGG: hsa04911; PMID: 24633815	TRUE	FALSE	FALSE	INS	INSR	hormone	FALSE	TRUE	Receptors	Tyrosine Kinase	FALSE
APLN_APLNR	APELIN	APLN	APLNR	Secreted Signaling	APLN - APLNR	KEGG: hsa04371	TRUE	FALSE	FALSE	APLN	APLNR	hormone	FALSE	TRUE	Receptors		FALSE
DHH_PTCH1	HH	DHH	PTCH1_SMO	Secreted Signaling	DHH - PTCH1	KEGG: hsa04340; PMID: 25701396	FALSE	FALSE	TRUE	DHH	PTCH1;SMO	secreted	TRUE	FALSE	Receptors		FALSE
IHH_PTCH1	HH	IHH	PTCH1_SMO	Secreted Signaling	IHH - PTCH1	KEGG: hsa04340; PMID: 25701396	FALSE	FALSE	TRUE	IHH	PTCH1;SMO	secreted	TRUE	FALSE	Receptors		FALSE
SHH_PTCH1	HH	SHH	PTCH1_SMO	Secreted Signaling	SHH - PTCH1	KEGG: hsa04340; PMID: 25701396	FALSE	FALSE	TRUE	SHH	PTCH1;SMO	secreted	TRUE	FALSE	Receptors		FALSE
DHH_PTCH2	HH	DHH	PTCH2_SMO	Secreted Signaling	DHH - PTCH2	KEGG: hsa04340; PMID: 25701396	FALSE	FALSE	TRUE	DHH	PTCH2;SMO	secreted	TRUE	FALSE	Receptors		FALSE
IHH_PTCH2	HH	IHH	PTCH2_SMO	Secreted Signaling	IHH - PTCH2	KEGG: hsa04340; PMID: 25701396	FALSE	FALSE	TRUE	IHH	PTCH2;SMO	secreted	TRUE	FALSE	Receptors		FALSE
SHH_PTCH2	HH	SHH	PTCH2_SMO	Secreted Signaling	SHH - PTCH2	KEGG: hsa04340; PMID: 25701396	FALSE	FALSE	TRUE	SHH	PTCH2;SMO	secreted	TRUE	FALSE	Receptors		FALSE
CCL5_CCR1	CCL	CCL5	CCR1	Secreted Signaling	CCL5 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL5	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL3_CCR1	CCL	CCL3	CCR1	Secreted Signaling	CCL3 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL3	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL3L1_CCR1	CCL	CCL3L1	CCR1	Secreted Signaling	CCL3L1 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL3L1	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL3L3_CCR1	CCL	CCL3L3	CCR1	Secreted Signaling	CCL3L3 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL3L3	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL8_CCR1	CCL	CCL8	CCR1	Secreted Signaling	CCL8 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL8	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL7_CCR1	CCL	CCL7	CCR1	Secreted Signaling	CCL7 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL7	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL13_CCR1	CCL	CCL13	CCR1	Secreted Signaling	CCL13 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL13	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL14_CCR1	CCL	CCL14	CCR1	Secreted Signaling	CCL14 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL14	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL15_CCR1	CCL	CCL15	CCR1	Secreted Signaling	CCL15 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL15	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL16_CCR1	CCL	CCL16	CCR1	Secreted Signaling	CCL16 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL16	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL23_CCR1	CCL	CCL23	CCR1	Secreted Signaling	CCL23 - CCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL23	CCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL8_CCR2	CCL	CCL8	CCR2	Secreted Signaling	CCL8 - CCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL8	CCR2	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL7_CCR2	CCL	CCL7	CCR2	Secreted Signaling	CCL7 - CCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL7	CCR2	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL2_CCR2	CCL	CCL2	CCR2	Secreted Signaling	CCL2 - CCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL2	CCR2	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL27_CCR2	CCL	CCL27	CCR2	Secreted Signaling	CCL27 - CCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL27	CCR2	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL5_CCR3	CCL	CCL5	CCR3	Secreted Signaling	CCL5 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL5	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL7_CCR3	CCL	CCL7	CCR3	Secreted Signaling	CCL7 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL7	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL11_CCR3	CCL	CCL11	CCR3	Secreted Signaling	CCL11 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL11	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL24_CCR3	CCL	CCL24	CCR3	Secreted Signaling	CCL24 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL24	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL26_CCR3	CCL	CCL26	CCR3	Secreted Signaling	CCL26 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL26	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL28_CCR3	CCL	CCL28	CCR3	Secreted Signaling	CCL28 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL28	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL27_CCR3	CCL	CCL27	CCR3	Secreted Signaling	CCL27 - CCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL27	CCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CCL17_CCR4	CCL	CCL17	CCR4	Secreted Signaling	CCL17 - CCR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL17	CCR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL22_CCR4	CCL	CCL22	CCR4	Secreted Signaling	CCL22 - CCR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL22	CCR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL5_CCR4	CCL	CCL5	CCR4	Secreted Signaling	CCL5 - CCR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL5	CCR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL4_CCR5	CCL	CCL4	CCR5	Secreted Signaling	CCL4 - CCR5	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL4	CCR5	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL5_CCR5	CCL	CCL5	CCR5	Secreted Signaling	CCL5 - CCR5	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL5	CCR5	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL3_CCR5	CCL	CCL3	CCR5	Secreted Signaling	CCL3 - CCR5	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL3	CCR5	cytokine	FALSE	TRUE	Unclassified		FALSE
CCL20_CCR6	CCL	CCL20	CCR6	Secreted Signaling	CCL20 - CCR6	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL20	CCR6	cytokine	FALSE	TRUE	Receptors		FALSE
CCL19_CCR7	CCL	CCL19	CCR7	Secreted Signaling	CCL19 - CCR7	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL19	CCR7	cytokine	FALSE	TRUE	Receptors		FALSE
CCL21_CCR7	CCL	CCL21	CCR7	Secreted Signaling	CCL21 - CCR7	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL21	CCR7	cytokine	FALSE	TRUE	Receptors		FALSE
CCL19_ACKR4	CCL	CCL19	ACKR4	Secreted Signaling	CCL19 - ACKR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL19	ACKR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL21_ACKR4	CCL	CCL21	ACKR4	Secreted Signaling	CCL21 - ACKR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL21	ACKR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL1_CCR8	CCL	CCL1	CCR8	Secreted Signaling	CCL1 - CCR8	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL1	CCR8	cytokine	FALSE	TRUE	Receptors		FALSE
CCL25_CCR9	CCL	CCL25	CCR9	Secreted Signaling	CCL25 - CCR9	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL25	CCR9	cytokine	FALSE	TRUE	Receptors		FALSE
CCL25_ACKR4	CCL	CCL25	ACKR4	Secreted Signaling	CCL25 - ACKR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL25	ACKR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL28_CCR10	CCL	CCL28	CCR10	Secreted Signaling	CCL28 - CCR10	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL28	CCR10	cytokine	FALSE	TRUE	Receptors		FALSE
CCL27_CCR10	CCL	CCL27	CCR10	Secreted Signaling	CCL27 - CCR10	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL27	CCR10	cytokine	FALSE	TRUE	Receptors		FALSE
CCL1_ACKR4	CCL	CCL1	ACKR4	Secreted Signaling	CCL1 - ACKR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CCL1	ACKR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL13_ACKR4	CCL	CCL13	ACKR4	Secreted Signaling	CCL13 - ACKR4	PMID: 26740381	TRUE	FALSE	FALSE	CCL13	ACKR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL8_ACKR4	CCL	CCL8	ACKR4	Secreted Signaling	CCL8 - ACKR4	PMID: 26740381	TRUE	FALSE	FALSE	CCL8	ACKR4	cytokine	FALSE	TRUE	Receptors		FALSE
CCL1_ACKR1	CCL	CCL1	ACKR1	Secreted Signaling	CCL1 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL1	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL2_ACKR1	CCL	CCL2	ACKR1	Secreted Signaling	CCL2 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL2	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL5_ACKR1	CCL	CCL5	ACKR1	Secreted Signaling	CCL5 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL5	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL8_ACKR1	CCL	CCL8	ACKR1	Secreted Signaling	CCL8 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL8	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL13_ACKR1	CCL	CCL13	ACKR1	Secreted Signaling	CCL13 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL13	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL14_ACKR1	CCL	CCL14	ACKR1	Secreted Signaling	CCL14 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL14	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL16_ACKR1	CCL	CCL16	ACKR1	Secreted Signaling	CCL16 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL16	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL18_ACKR1	CCL	CCL18	ACKR1	Secreted Signaling	CCL18 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL18	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL1_ACKR1	CXCL	CXCL1	ACKR1	Secreted Signaling	CXCL1 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL1	ACKR1	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
CXCL2_ACKR1	CXCL	CXCL2	ACKR1	Secreted Signaling	CXCL2 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL2	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL3_ACKR1	CXCL	CXCL3	ACKR1	Secreted Signaling	CXCL3 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL3	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL5_ACKR1	CXCL	CXCL5	ACKR1	Secreted Signaling	CXCL5 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL5	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL6_ACKR1	CXCL	CXCL6	ACKR1	Secreted Signaling	CXCL6 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL6	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL8_ACKR1	CXCL	CXCL8	ACKR1	Secreted Signaling	CXCL8 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL8	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL9_ACKR1	CXCL	CXCL9	ACKR1	Secreted Signaling	CXCL9 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL9	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL10_ACKR1	CXCL	CXCL10	ACKR1	Secreted Signaling	CXCL10 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL10	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL11_ACKR1	CXCL	CXCL11	ACKR1	Secreted Signaling	CXCL11 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL11	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL13_ACKR1	CXCL	CXCL13	ACKR1	Secreted Signaling	CXCL13 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CXCL13	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL2_ACKR2	CCL	CCL2	ACKR2	Secreted Signaling	CCL2 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL2	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL3_ACKR2	CCL	CCL3	ACKR2	Secreted Signaling	CCL3 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL3	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL3L1_ACKR2	CCL	CCL3L1	ACKR2	Secreted Signaling	CCL3L1 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL3L1	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL4_ACKR2	CCL	CCL4	ACKR2	Secreted Signaling	CCL4 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL4	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL5_ACKR2	CCL	CCL5	ACKR2	Secreted Signaling	CCL5 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL5	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL7_ACKR2	CCL	CCL7	ACKR2	Secreted Signaling	CCL7 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL7	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL8_ACKR2	CCL	CCL8	ACKR2	Secreted Signaling	CCL8 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL8	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL7_ACKR1	CCL	CCL7	ACKR1	Secreted Signaling	CCL7 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL7	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL11_ACKR1	CCL	CCL11	ACKR1	Secreted Signaling	CCL11 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL11	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL11_ACKR2	CCL	CCL11	ACKR2	Secreted Signaling	CCL11 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL11	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL13_ACKR2	CCL	CCL13	ACKR2	Secreted Signaling	CCL13 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL13	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL22_ACKR2	CCL	CCL22	ACKR2	Secreted Signaling	CCL22 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL22	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL24_ACKR2	CCL	CCL24	ACKR2	Secreted Signaling	CCL24 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL24	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL26_ACKR2	CCL	CCL26	ACKR2	Secreted Signaling	CCL26 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL26	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL17_ACKR1	CCL	CCL17	ACKR1	Secreted Signaling	CCL17 - ACKR1	PMID: 26740381	TRUE	FALSE	FALSE	CCL17	ACKR1	cytokine	FALSE	TRUE	Receptors		FALSE
CCL14_ACKR2	CCL	CCL14	ACKR2	Secreted Signaling	CCL14 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL14	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CCL17_ACKR2	CCL	CCL17	ACKR2	Secreted Signaling	CCL17 - ACKR2	PMID: 26740381	TRUE	FALSE	FALSE	CCL17	ACKR2	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL1_CXCR1	CXCL	CXCL1	CXCR1	Secreted Signaling	CXCL1 - CXCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL1	CXCR1	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
CXCL2_CXCR1	CXCL	CXCL2	CXCR1	Secreted Signaling	CXCL2 - CXCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL2	CXCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL3_CXCR1	CXCL	CXCL3	CXCR1	Secreted Signaling	CXCL3 - CXCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL3	CXCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL5_CXCR1	CXCL	CXCL5	CXCR1	Secreted Signaling	CXCL5 - CXCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL5	CXCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL6_CXCR1	CXCL	CXCL6	CXCR1	Secreted Signaling	CXCL6 - CXCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL6	CXCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL8_CXCR1	CXCL	CXCL8	CXCR1	Secreted Signaling	CXCL8 - CXCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL8	CXCR1	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL1_CXCR2	CXCL	CXCL1	CXCR2	Secreted Signaling	CXCL1 - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL1	CXCR2	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
CXCL2_CXCR2	CXCL	CXCL2	CXCR2	Secreted Signaling	CXCL2 - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL2	CXCR2	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL3_CXCR2	CXCL	CXCL3	CXCR2	Secreted Signaling	CXCL3 - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL3	CXCR2	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL5_CXCR2	CXCL	CXCL5	CXCR2	Secreted Signaling	CXCL5 - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL5	CXCR2	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL6_CXCR2	CXCL	CXCL6	CXCR2	Secreted Signaling	CXCL6 - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL6	CXCR2	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL8_CXCR2	CXCL	CXCL8	CXCR2	Secreted Signaling	CXCL8 - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL8	CXCR2	cytokine	FALSE	TRUE	Receptors		FALSE
PPBP_CXCR2	CXCL	PPBP	CXCR2	Secreted Signaling	PPBP - CXCR2	KEGG: hsa04060	TRUE	FALSE	FALSE	PPBP	CXCR2	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
PF4V1_CXCR3	CXCL	PF4V1	CXCR3	Secreted Signaling	PF4V1 - CXCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	PF4V1	CXCR3			TRUE	Receptors		FALSE
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	Secreted Signaling	CXCL9 - CXCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL9	CXCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL10_CXCR3	CXCL	CXCL10	CXCR3	Secreted Signaling	CXCL10 - CXCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL10	CXCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL11_CXCR3	CXCL	CXCL11	CXCR3	Secreted Signaling	CXCL11 - CXCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL11	CXCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL13_CXCR3	CXCL	CXCL13	CXCR3	Secreted Signaling	CXCL13 - CXCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL13	CXCR3	cytokine	FALSE	TRUE	Receptors		FALSE
PF4_CXCR3	CXCL	PF4	CXCR3	Secreted Signaling	PF4 - CXCR3	KEGG: hsa04060	TRUE	FALSE	FALSE	PF4	CXCR3	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL12_CXCR4	CXCL	CXCL12	CXCR4	Secreted Signaling	CXCL12 - CXCR4	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL12	CXCR4	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
CXCL11_ACKR3	CXCL	CXCL11	ACKR3	Secreted Signaling	CXCL11 - ACKR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL11	ACKR3	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL12_ACKR3	CXCL	CXCL12	ACKR3	Secreted Signaling	CXCL12 - ACKR3	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL12	ACKR3	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
CXCL13_CXCR5	CXCL	CXCL13	CXCR5	Secreted Signaling	CXCL13 - CXCR5	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL13	CXCR5	cytokine	FALSE	TRUE	Receptors		FALSE
CXCL16_CXCR6	CXCL	CXCL16	CXCR6	Secreted Signaling	CXCL16 - CXCR6	KEGG: hsa04060	TRUE	FALSE	FALSE	CXCL16	CXCR6	cytokine	TRUE	TRUE	Receptors		FALSE
MIF_CD74_CXCR4	MIF	MIF	CD74_CXCR4	Secreted Signaling	MIF - (CD74+CXCR4)	PMID: 29637711; PMID: 24760155	FALSE	FALSE	TRUE	MIF	CD74;CXCR4			TRUE	Unclassified, Receptors		FALSE
MIF_CD74_CD44	MIF	MIF	CD74_CD44	Secreted Signaling	MIF - (CD74+CD44)	PMID: 29637711; PMID: 26175090	FALSE	FALSE	TRUE	MIF	CD74;CD44			TRUE	Unclassified		FALSE
MIF_CD74_CXCR2	MIF	MIF	CD74_CXCR2	Secreted Signaling	MIF - (CD74+CXCR2)	PMID: 29637711; PMID: 26175090	FALSE	FALSE	TRUE	MIF	CD74;CXCR2			TRUE	Unclassified, Receptors		FALSE
MIF_ACKR3	MIF	MIF	ACKR3	Secreted Signaling	MIF - ACKR3	PMID: 26175090	TRUE	FALSE	FALSE	MIF	ACKR3			TRUE	Receptors		FALSE
CX3CL1_CX3CR1	CX3C	CX3CL1	CX3CR1	Secreted Signaling	CX3CL1 - CX3CR1	KEGG: hsa04060	TRUE	FALSE	FALSE	CX3CL1	CX3CR1	cytokine	TRUE	TRUE	Receptors		FALSE
XCL1_XCR1	XCR	XCL1	XCR1	Secreted Signaling	XCL1 - XCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	XCL1	XCR1	cytokine	FALSE	TRUE	Receptors		FALSE
XCL2_XCR1	XCR	XCL2	XCR1	Secreted Signaling	XCL2 - XCR1	KEGG: hsa04060	TRUE	FALSE	FALSE	XCL2	XCR1	cytokine	FALSE	TRUE	Receptors		FALSE
IL2_IL2RA_IL2RB	IL2	IL2	IL2RA_IL2RB	Secreted Signaling	IL2 - (IL2RA+IL2RB+IL2RG)	KEGG: hsa04060	FALSE	FALSE	TRUE	IL2	IL2RA;IL2RB;IL2RG	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
