interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	is_one_to_one	table	ligand_on_panel	receptor_on_panel	ligand_detection	receptor_detection	ligand_min_detection_rate	receptor_min_detection_rate	admitted	status	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
SEMA4A_PLXNB3	SEMA4A - PLXNB3	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4A	PLXNB3	SEMA4A	PLXNB3	TIME-L	L	True	primary	True	True	SEMA4A:13/15	PLXNB3:16/30	0.8666666666666667	0.5333333333333333	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB1	SEMA4D - PLXNB1	SEMA4	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	SEMA4D	PLXNB1	SEMA4D	PLXNB1	TIME-B	LB	True	primary	True	True	SEMA4D:6/8	PLXNB1:24/27	0.75	0.8888888888888888	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB1	SEMA4D - PLXNB1	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4D	PLXNB1	SEMA4D	PLXNB1	TIME-L	L	True	primary	True	True	SEMA4D:14/15	PLXNB1:27/30	0.9333333333333333	0.9	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB2	SEMA4D - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	SEMA4D	PLXNB2	SEMA4D	PLXNB2	LB	TIME-B	True	primary	True	True	SEMA4D:16/27	PLXNB2:8/8	0.5925925925925926	1.0	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB2	SEMA4D - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	SEMA4D	PLXNB2	SEMA4D	PLXNB2	TIME-B	LB	True	primary	True	True	SEMA4D:6/8	PLXNB2:27/27	0.75	1.0	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB2	SEMA4D - PLXNB2	SEMA4	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	SEMA4D	PLXNB2	SEMA4D	PLXNB2	L	TIME-L	True	primary	True	True	SEMA4D:22/30	PLXNB2:15/15	0.7333333333333333	1.0	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB2	SEMA4D - PLXNB2	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4D	PLXNB2	SEMA4D	PLXNB2	TIME-L	L	True	primary	True	True	SEMA4D:14/15	PLXNB2:30/30	0.9333333333333333	1.0	True	admitted		True	True	PMID: 27533782
SEMA4D_PLXNB3	SEMA4D - PLXNB3	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4D	PLXNB3	SEMA4D	PLXNB3	TIME-L	L	True	primary	True	True	SEMA4D:14/15	PLXNB3:16/30	0.9333333333333333	0.5333333333333333	True	admitted		True	True	PMID: 27533782
SEMA4C_PLXNB2	SEMA4C - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	SEMA4C	PLXNB2	SEMA4C	PLXNB2	LB	TIME-B	True	primary	True	True	SEMA4C:19/27	PLXNB2:8/8	0.7037037037037037	1.0	True	admitted		True	True	PMID: 27533782
SEMA4C_PLXNB2	SEMA4C - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	SEMA4C	PLXNB2	SEMA4C	PLXNB2	TIME-B	LB	True	primary	True	True	SEMA4C:5/8	PLXNB2:27/27	0.625	1.0	True	admitted		True	True	PMID: 27533782
SEMA4C_PLXNB2	SEMA4C - PLXNB2	SEMA4	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	SEMA4C	PLXNB2	SEMA4C	PLXNB2	L	TIME-L	True	primary	True	True	SEMA4C:24/30	PLXNB2:15/15	0.8	1.0	True	admitted		True	True	PMID: 27533782
SEMA4C_PLXNB2	SEMA4C - PLXNB2	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4C	PLXNB2	SEMA4C	PLXNB2	TIME-L	L	True	primary	True	True	SEMA4C:10/15	PLXNB2:30/30	0.6666666666666666	1.0	True	admitted		True	True	PMID: 27533782
SIGLEC1_SPN	SIGLEC1 - SPN	SN	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	SIGLEC1	SPN	SIGLEC1	SPN	TIME-B	LB	True	primary	True	True	SIGLEC1:5/8	SPN:17/27	0.625	0.6296296296296297	True	admitted	secreted	True	True	KEGG: hsa04514; PMID: 11238599
GJA1_GJA1	GJA1 - GJA1	GAP	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	GJA1	GJA1	GJA1	GJA1	L	TIME-L	True	primary	True	True	GJA1:19/30	GJA1:15/15	0.6333333333333333	1.0	True	admitted		True	True	PMID: 32532966;PMID: 15094344
GJA1_GJA1	GJA1 - GJA1	GAP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	GJA1	GJA1	GJA1	GJA1	TIME-L	L	True	primary	True	True	GJA1:15/15	GJA1:19/30	1.0	0.6333333333333333	True	admitted		True	True	PMID: 32532966;PMID: 15094344
SDC1_ADGRA2	SDC1 - ADGRA2	ADGRA	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	SDC1	ADGRA2	SDC1	ADGRA2	LB	TIME-B	True	primary	True	True	SDC1:25/27	ADGRA2:7/8	0.9259259259259259	0.875	True	admitted	secreted	True	True	PMID: 31462748
CD55_ADGRE5	CD55 - ADGRE5	ADGRE	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD55	ADGRE5	CD55	ADGRE5	LB	TIME-B	True	primary	True	True	CD55:25/27	ADGRE5:7/8	0.9259259259259259	0.875	True	admitted	secreted	True	True	PMID: 31462748
CD55_ADGRE5	CD55 - ADGRE5	ADGRE	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD55	ADGRE5	CD55	ADGRE5	TIME-B	LB	True	primary	True	True	CD55:6/8	ADGRE5:23/27	0.75	0.8518518518518519	True	admitted	secreted	True	True	PMID: 31462748
CD55_ADGRE5	CD55 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD55	ADGRE5	CD55	ADGRE5	L	TIME-L	True	primary	True	True	CD55:30/30	ADGRE5:15/15	1.0	1.0	True	admitted	secreted	True	True	PMID: 31462748
CD55_ADGRE5	CD55 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD55	ADGRE5	CD55	ADGRE5	TIME-L	L	True	primary	True	True	CD55:14/15	ADGRE5:28/30	0.9333333333333333	0.9333333333333333	True	admitted	secreted	True	True	PMID: 31462748
LPAR2_ADGRE5	LPAR2 - ADGRE5	ADGRE	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	LPAR2	ADGRE5	LPAR2	ADGRE5	LB	TIME-B	True	primary	True	True	LPAR2:24/27	ADGRE5:7/8	0.8888888888888888	0.875	True	admitted		True	True	PMID: 31462748
LPAR2_ADGRE5	LPAR2 - ADGRE5	ADGRE	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	LPAR2	ADGRE5	LPAR2	ADGRE5	TIME-B	LB	True	primary	True	True	LPAR2:5/8	ADGRE5:23/27	0.625	0.8518518518518519	True	admitted		True	True	PMID: 31462748
LPAR2_ADGRE5	LPAR2 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	LPAR2	ADGRE5	LPAR2	ADGRE5	L	TIME-L	True	primary	True	True	LPAR2:28/30	ADGRE5:15/15	0.9333333333333333	1.0	True	admitted		True	True	PMID: 31462748
LPAR2_ADGRE5	LPAR2 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	LPAR2	ADGRE5	LPAR2	ADGRE5	TIME-L	L	True	primary	True	True	LPAR2:11/15	ADGRE5:28/30	0.7333333333333333	0.9333333333333333	True	admitted		True	True	PMID: 31462748
THY1_ADGRE5	THY1 - ADGRE5	ADGRE	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	THY1	ADGRE5	THY1	ADGRE5	TIME-B	LB	True	primary	True	True	THY1:8/8	ADGRE5:23/27	1.0	0.8518518518518519	True	admitted		True	True	PMID: 31462748
THY1_ADGRE5	THY1 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	THY1	ADGRE5	THY1	ADGRE5	TIME-L	L	True	primary	True	True	THY1:15/15	ADGRE5:28/30	1.0	0.9333333333333333	True	admitted		True	True	PMID: 31462748
COL3A1_ADGRG1	COL3A1 - ADGRG1	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL3A1	ADGRG1	COL3A1	ADGRG1	TIME-B	LB	True	primary	True	True	COL3A1:8/8	ADGRG1:23/27	1.0	0.8518518518518519	True	admitted	secreted	False	True	PMID: 31462748;UniProtKB
COL3A1_ADGRG1	COL3A1 - ADGRG1	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	COL3A1	ADGRG1	COL3A1	ADGRG1	TIME-L	L	True	primary	True	True	COL3A1:15/15	ADGRG1:24/30	1.0	0.8	True	admitted	secreted	False	True	PMID: 31462748;UniProtKB
TGM2_ADGRG1	TGM2 - ADGRG1	ADGRG	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	TGM2	ADGRG1	TGM2	ADGRG1	LB	TIME-B	True	primary	True	True	TGM2:19/27	ADGRG1:4/8	0.7037037037037037	0.5	True	admitted	secreted	False	True	PMID: 31462748
TGM2_ADGRG1	TGM2 - ADGRG1	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	TGM2	ADGRG1	TGM2	ADGRG1	TIME-B	LB	True	primary	True	True	TGM2:6/8	ADGRG1:23/27	0.75	0.8518518518518519	True	admitted	secreted	False	True	PMID: 31462748
TGM2_ADGRG1	TGM2 - ADGRG1	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	TGM2	ADGRG1	TGM2	ADGRG1	TIME-L	L	True	primary	True	True	TGM2:15/15	ADGRG1:24/30	1.0	0.8	True	admitted	secreted	False	True	PMID: 31462748
COL4A1_ADGRG6	COL4A1 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL4A1	ADGRG6	COL4A1	ADGRG6	TIME-B	LB	True	primary	True	True	COL4A1:8/8	ADGRG6:18/27	1.0	0.6666666666666666	True	admitted	secreted	False	True	PMID: 31462748
COL4A1_ADGRG6	COL4A1 - ADGRG6	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	COL4A1	ADGRG6	COL4A1	ADGRG6	TIME-L	L	True	primary	True	True	COL4A1:15/15	ADGRG6:19/30	1.0	0.6333333333333333	True	admitted	secreted	False	True	PMID: 31462748
COL4A2_ADGRG6	COL4A2 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL4A2	ADGRG6	COL4A2	ADGRG6	TIME-B	LB	True	primary	True	True	COL4A2:8/8	ADGRG6:18/27	1.0	0.6666666666666666	True	admitted	secreted	False	True	PMID: 31462748
COL4A2_ADGRG6	COL4A2 - ADGRG6	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	COL4A2	ADGRG6	COL4A2	ADGRG6	TIME-L	L	True	primary	True	True	COL4A2:15/15	ADGRG6:19/30	1.0	0.6333333333333333	True	admitted	secreted	False	True	PMID: 31462748
COL4A5_ADGRG6	COL4A5 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL4A5	ADGRG6	COL4A5	ADGRG6	TIME-B	LB	True	primary	True	True	COL4A5:5/8	ADGRG6:18/27	0.625	0.6666666666666666	True	admitted	secreted	False	True	PMID: 31462748
LAMA2_ADGRG6	LAMA2 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	LAMA2	ADGRG6	LAMA2	ADGRG6	TIME-B	LB	True	primary	True	True	LAMA2:7/8	ADGRG6:18/27	0.875	0.6666666666666666	True	admitted	secreted	False	True	PMID: 31462748
PRNP_ADGRG6	PRNP - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	PRNP	ADGRG6	PRNP	ADGRG6	TIME-B	LB	True	primary	True	True	PRNP:8/8	ADGRG6:18/27	1.0	0.6666666666666666	True	admitted		False	True	PMID: 31462748
PRNP_ADGRG6	PRNP - ADGRG6	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	PRNP	ADGRG6	PRNP	ADGRG6	TIME-L	L	True	primary	True	True	PRNP:14/15	ADGRG6:19/30	0.9333333333333333	0.6333333333333333	True	admitted		False	True	PMID: 31462748
ANXA1_FPR3	ANXA1 - FPR3	ANNEXIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	ANXA1	FPR3	ANXA1	FPR3	LB	TIME-B	True	primary	True	True	ANXA1:25/27	FPR3:7/8	0.9259259259259259	0.875	True	admitted	secreted	False	True	PMID: 33082511
ANXA1_FPR3	ANXA1 - FPR3	ANNEXIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	ANXA1	FPR3	ANXA1	FPR3	L	TIME-L	True	primary	True	True	ANXA1:30/30	FPR3:10/15	1.0	0.6666666666666666	True	admitted	secreted	False	True	PMID: 33082511
LRFN4_PTPRF	LRFN4 - PTPRF	PTPR	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	LRFN4	PTPRF	LRFN4	PTPRF	LB	TIME-B	True	primary	True	True	LRFN4:16/27	PTPRF:5/8	0.5925925925925926	0.625	True	admitted		True	True	PMID: 29674953;PMID: 23916315
LRFN4_PTPRS	LRFN4 - PTPRS	PTPR	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	LRFN4	PTPRS	LRFN4	PTPRS	LB	TIME-B	True	primary	True	True	LRFN4:16/27	PTPRS:4/8	0.5925925925925926	0.5	True	admitted		True	True	PMID: 29674953;PMID: 23916315
PTPRS_NTRK3	PTPRS - NTRK3	PTPR	Secreted Signaling	brain	ligand_tumour__receptor_immune	PTPRS	NTRK3	PTPRS	NTRK3	LB	TIME-B	True	primary	True	True	PTPRS:17/27	NTRK3:5/8	0.6296296296296297	0.625	True	admitted		True	True	PMID:21262467;PMID:25385546;
APP_SORL1	APP - SORL1	APP	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	APP	SORL1	APP	SORL1	LB	TIME-B	True	primary	True	True	APP:26/27	SORL1:8/8	0.9629629629629629	1.0	True	admitted		True	True	PMID: 24523320
APP_SORL1	APP - SORL1	APP	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	APP	SORL1	APP	SORL1	TIME-B	LB	True	primary	True	True	APP:8/8	SORL1:21/27	1.0	0.7777777777777778	True	admitted		True	True	PMID: 24523320
APP_SORL1	APP - SORL1	APP	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	APP	SORL1	APP	SORL1	L	TIME-L	True	primary	True	True	APP:30/30	SORL1:12/15	1.0	0.8	True	admitted		True	True	PMID: 24523320
APP_SORL1	APP - SORL1	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	SORL1	APP	SORL1	TIME-L	L	True	primary	True	True	APP:15/15	SORL1:26/30	1.0	0.8666666666666667	True	admitted		True	True	PMID: 24523320
APP_TNFRSF21	APP - TNFRSF21	APP	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	APP	TNFRSF21	APP	TNFRSF21	LB	TIME-B	True	primary	True	True	APP:26/27	TNFRSF21:8/8	0.9629629629629629	1.0	True	admitted		True	True	PMID: 33075465
APP_TNFRSF21	APP - TNFRSF21	APP	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	APP	TNFRSF21	APP	TNFRSF21	TIME-B	LB	True	primary	True	True	APP:8/8	TNFRSF21:25/27	1.0	0.9259259259259259	True	admitted		True	True	PMID: 33075465
APP_TNFRSF21	APP - TNFRSF21	APP	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	APP	TNFRSF21	APP	TNFRSF21	L	TIME-L	True	primary	True	True	APP:30/30	TNFRSF21:12/15	1.0	0.8	True	admitted		True	True	PMID: 33075465
APP_TNFRSF21	APP - TNFRSF21	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	TNFRSF21	APP	TNFRSF21	TIME-L	L	True	primary	True	True	APP:15/15	TNFRSF21:30/30	1.0	1.0	True	admitted		True	True	PMID: 33075465
CD99_PILRB	Cd99 - Pilrb	CD99	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD99	PILRB	CD99	PILRB	LB	TIME-B	True	primary	True	True	CD99:27/27	PILRB:8/8	1.0	1.0	True	admitted		True	True	uniprot;PMID:18234675
CD99_PILRB	Cd99 - Pilrb	CD99	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD99	PILRB	CD99	PILRB	TIME-B	LB	True	primary	True	True	CD99:8/8	PILRB:26/27	1.0	0.9629629629629629	True	admitted		True	True	uniprot;PMID:18234675
CD99_PILRB	Cd99 - Pilrb	CD99	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD99	PILRB	CD99	PILRB	L	TIME-L	True	primary	True	True	CD99:30/30	PILRB:15/15	1.0	1.0	True	admitted		True	True	uniprot;PMID:18234675
CD99_PILRB	Cd99 - Pilrb	CD99	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD99	PILRB	CD99	PILRB	TIME-L	L	True	primary	True	True	CD99:15/15	PILRB:27/30	1.0	0.9	True	admitted		True	True	uniprot;PMID:18234675
IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	brain	ligand_tumour__receptor_immune	IGFBP3	TMEM219	IGFBP3	TMEM219	LB	TIME-B	True	primary	True	True	IGFBP3:19/27	TMEM219:8/8	0.7037037037037037	1.0	True	admitted	secreted	False	True	PMID:20353938
IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	brain	ligand_immune__receptor_tumour	IGFBP3	TMEM219	IGFBP3	TMEM219	TIME-B	LB	True	primary	True	True	IGFBP3:6/8	TMEM219:27/27	0.75	1.0	True	admitted	secreted	False	True	PMID:20353938
IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	lung	ligand_tumour__receptor_immune	IGFBP3	TMEM219	IGFBP3	TMEM219	L	TIME-L	True	primary	True	True	IGFBP3:20/30	TMEM219:15/15	0.6666666666666666	1.0	True	admitted	secreted	False	True	PMID:20353938
IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	lung	ligand_immune__receptor_tumour	IGFBP3	TMEM219	IGFBP3	TMEM219	TIME-L	L	True	primary	True	True	IGFBP3:14/15	TMEM219:30/30	0.9333333333333333	1.0	True	admitted	secreted	False	True	PMID:20353938
NTN4_NTRK2	NTN4 - NTRK2	Netrin	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	NTN4	NTRK2	NTN4	NTRK2	LB	TIME-B	True	primary	True	True	NTN4:15/27	NTRK2:5/8	0.5555555555555556	0.625	True	admitted	secreted	False	True	PMID: 34531526
NTN4_UNC5B	NTN4 - UNC5B	Netrin	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	NTN4	UNC5B	NTN4	UNC5B	LB	TIME-B	True	primary	True	True	NTN4:15/27	UNC5B:8/8	0.5555555555555556	1.0	True	admitted	secreted	False	True	PMID: 31914695
NTN4_UNC5B	NTN4 - UNC5B	Netrin	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	NTN4	UNC5B	NTN4	UNC5B	L	TIME-L	True	primary	True	True	NTN4:24/30	UNC5B:10/15	0.8	0.6666666666666666	True	admitted	secreted	False	True	PMID: 31914695
PPIA_BSG	PPIA - BSG	CypA	Secreted Signaling	brain	ligand_tumour__receptor_immune	PPIA	BSG	PPIA	BSG	LB	TIME-B	True	primary	True	True	PPIA:27/27	BSG:8/8	1.0	1.0	True	admitted	secreted	False	True	PMID: 36012604
PPIA_BSG	PPIA - BSG	CypA	Secreted Signaling	brain	ligand_immune__receptor_tumour	PPIA	BSG	PPIA	BSG	TIME-B	LB	True	primary	True	True	PPIA:8/8	BSG:27/27	1.0	1.0	True	admitted	secreted	False	True	PMID: 36012604
PPIA_BSG	PPIA - BSG	CypA	Secreted Signaling	lung	ligand_tumour__receptor_immune	PPIA	BSG	PPIA	BSG	L	TIME-L	True	primary	True	True	PPIA:30/30	BSG:15/15	1.0	1.0	True	admitted	secreted	False	True	PMID: 36012604
PPIA_BSG	PPIA - BSG	CypA	Secreted Signaling	lung	ligand_immune__receptor_tumour	PPIA	BSG	PPIA	BSG	TIME-L	L	True	primary	True	True	PPIA:15/15	BSG:30/30	1.0	1.0	True	admitted	secreted	False	True	PMID: 36012604
PROS1_MERTK	PROS1 - MERTK	PROS	Secreted Signaling	brain	ligand_tumour__receptor_immune	PROS1	MERTK	PROS1	MERTK	LB	TIME-B	True	primary	True	True	PROS1:17/27	MERTK:7/8	0.6296296296296297	0.875	True	admitted			True	PMID: 34631419
PLAU_PLAUR	PLAU - PLAUR	PLAU	Secreted Signaling	brain	ligand_immune__receptor_tumour	PLAU	PLAUR	PLAU	PLAUR	TIME-B	LB	True	primary	True	True	PLAU:5/8	PLAUR:14/27	0.625	0.5185185185185185	True	admitted	secreted	False	True	uniprot
PLAU_PLAUR	PLAU - PLAUR	PLAU	Secreted Signaling	lung	ligand_tumour__receptor_immune	PLAU	PLAUR	PLAU	PLAUR	L	TIME-L	True	primary	True	True	PLAU:21/30	PLAUR:11/15	0.7	0.7333333333333333	True	admitted	secreted	False	True	uniprot
PLAU_PLAUR	PLAU - PLAUR	PLAU	Secreted Signaling	lung	ligand_immune__receptor_tumour	PLAU	PLAUR	PLAU	PLAUR	TIME-L	L	True	primary	True	True	PLAU:14/15	PLAUR:17/30	0.9333333333333333	0.5666666666666667	True	admitted	secreted	False	True	uniprot
