site	side	patient_id	aoi_code	aoi_labels	n_aoi	gene	expression	detected	n_aoi_detected	negprobe_log2	gene_detection_rate	collapse_rule
brain	immune	P5	TIME-B	TIME-B05	1	ADGRE5	7.288912202766194	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ADGRG1	6.4257614011908375	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ADGRG6	5.797791200478888	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	AGRN	6.949534933017012	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ALCAM	6.616328287551451	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ANGPTL2	5.918386234446348	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ANGPTL4	6.616328287551451	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ANXA1	8.197462446460598	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	APP	8.295493453220342	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	AXL	6.977623381432949	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	BSG	8.09871641098064	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	BTC	6.8003822483033805	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	C3	7.554128343600879	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	C3AR1	7.018700931064459	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CCL3	6.9353418757482865	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CCR1	6.363346320975018	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD22	7.487357715311547	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD274	6.616328287551451	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD4	7.817431397009667	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD44	8.573457845011143	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD46	7.311157949208863	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD47	7.160173968330223	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD55	7.071784117389959	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD6	6.133193598664106	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD74	11.772438298894148	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD8A	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD96	5.631104282365877	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD99	7.885696373339395	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CD99L2	6.133193598664106	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CDH1	6.598424760527719	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CDH11	7.572662335115351	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CDH5	5.520736526937641	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CEACAM1	6.384567923173826	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CEACAM5	6.133193598664106	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CHRNB4	6.906409617094016	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CHRNE	5.947198584262056	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL1A1	11.24388801221353	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL1A2	11.795268559015298	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL3A1	11.521551367629268	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL4A1	8.609769734121729	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL4A2	8.554972496152944	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL4A5	6.54318652456517	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL6A1	9.906860539148743	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL6A2	9.988400663729436	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL6A3	8.871443254934135	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COL9A2	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	COMP	5.918386234446348	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CSF1	6.465974464504069	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CSF1R	6.816087658600206	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CSPG4	6.298108403211415	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CTLA4	6.002702520379824	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CXCL1	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CXCL12	7.825213217760013	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CXCL2	5.859224161978204	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CXCL8	5.889230152392887	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CXCR2	6.384567923173826	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	CXCR4	8.483372422961928	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	DAG1	6.25285462595139	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	DLL3	6.4257614011908375	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	DSC3	7.0847021080119905	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	DSG2	6.002702520379824	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	EFNA1	6.1081062236861285	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	EGFR	6.524189078449365	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	EPHA2	5.631104282365877	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	EPHA4	5.699884728697476	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ERBB2	5.665904354954898	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	F11R	6.485587833257222	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FGF21	7.058749412335524	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FGFR1	5.828834649468056	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FLT1	5.859224161978204	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FN1	11.387425012838737	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FPR1	6.4257614011908375	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FPR3	6.991521846075695	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FZD1	6.58014548442338	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	FZD6	6.341985747228616	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	GAS6	8.289880562825521	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	GDF15	5.4015622072560685	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	GJA1	6.86195536414487	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	GP6	6.921007800452218	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	GRN	8.794643300343083	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	GZMA	6.1081062236861285	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-A	10.916999049082808	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-B	12.385835444204258	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-C	9.7590725887472	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DMA	7.848184745242917	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DMB	7.793960890774231	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DOA	6.561784353081841	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DOB	6.831497267955407	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DPA1	9.500802053057157	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DPB1	8.531498431047913	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DQA1	8.209355882940924	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DQA2	7.196430000954568	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DQB1	9.379854854305924	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DRA	10.358870939685618	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-DRB1	11.042753760977197	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-E	10.499845887083206	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-F	8.136529785918725	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HLA-G	6.002702520379824	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	HSPG2	7.437710465522034	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ICAM1	7.277705848879418	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ICOS	5.889230152392887	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ICOSLG	6.446090773723216	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IFNA13	6.0298945496633385	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IFNA14	6.561784353081841	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IFNA4	6.58014548442338	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IFNAR1	7.437710465522034	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IFNAR2	7.653131691349599	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IGF1	6.7846348455575205	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IGF1R	6.846869360549225	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IGF2	6.384567923173826	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IGF2R	6.8003822483033805	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	IGFBP3	5.947198584262056	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA1	6.384567923173826	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA11	6.206135253404591	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA2	5.975217457043024	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA3	7.018700931064459	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA4	7.097610796626422	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA5	7.172327491657617	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA6	7.477596384145594	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGA7	5.918386234446348	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGAL	6.6860802635377095	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGAM	6.7524810044563734	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGAV	7.44782711779381	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGAX	7.058749412335524	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGB1	9.4541347573621	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGB2	7.687550651000702	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGB4	7.525912260743351	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGB5	7.0847021080119905	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGB6	6.298108403211415	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	ITGB7	6.275752048828529	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	JAG1	7.071784117389959	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	JAG2	6.056366761024529	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	JAM3	6.702934531975978	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	KDR	5.733354340613827	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	KIR2DS1	6.702934531975978	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	KIR3DL1	7.626804144932251	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	KLRC2	6.736198958770172	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	KLRK1	6.082361969557474	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMA2	6.405311682597445	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMA3	6.977623381432949	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMA4	6.446090773723216	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMA5	6.229780166733326	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMB1	7.978882028096418	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMB2	6.949534933017012	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMB3	7.354557946814536	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMC1	7.762016542895502	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMC2	8.289880562825521	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LAMC3	5.828834649468056	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LILRB2	6.963705306579481	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LILRB3	7.626804144932251	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LPAR2	6.561784353081841	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LRFN4	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LRP1	8.085870755334613	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LRP5	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	LRP6	5.975217457043024	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	MDK	7.477596384145594	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	MERTK	7.687550651000702	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	MIF	8.428485801055027	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	MPZL1	7.365272599764531	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	MRC1	7.122879749755239	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NAMPT	7.277705848879418	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NCL	7.786073551578548	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NECTIN1	6.54318652456517	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NECTIN2	6.7524810044563734	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NECTIN4	6.736198958770172	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NEGR1	6.485587833257222	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NOTCH1	6.598424760527719	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NOTCH2	7.097610796626422	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NOTCH3	7.266318057157455	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NOTCH4	5.859224161978204	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NPFF	6.446090773723216	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NPFFR1	6.25285462595139	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NRP1	6.561784353081841	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NRP2	6.58014548442338	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NTN4	6.363346320975018	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NTRK2	6.133193598664106	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	NTRK3	6.363346320975018	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PARD3	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PDCD1	6.25285462595139	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PILRA	6.7524810044563734	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PILRB	7.266318057157455	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLAU	7.704457019328842	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLAUR	6.206135253404591	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXNA1	6.719731056749852	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXNA2	6.906409617094016	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXNA3	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXNB1	6.405311682597445	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXNB2	7.22013644739608	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXNB3	5.4015622072560685	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PLXND1	7.793960890774231	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	POSTN	9.256421007414655	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PPIA	9.958813681884365	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PRNP	7.2082831384125186	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PROS1	6.4257614011908375	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PTN	5.4015622072560685	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PTPRC	7.687550651000702	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PTPRF	6.668884984266247	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PTPRM	6.056366761024529	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PTPRS	6.1081062236861285	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	PVR	5.797791200478888	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	RAET1L	6.719731056749852	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SCT	6.963705306579481	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SCTR	6.1580542131223055	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SDC1	7.687550651000702	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SDC2	6.25285462595139	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SDC3	6.906409617094016	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SDC4	7.266318057157455	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SEMA3C	6.54318652456517	True	1	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SEMA3G	6.25285462595139	False	0	5.320123598040615	0.334225	mean_log2
brain	immune	P5	TIME-B	TIME-B05	1	SEMA4A	6.561784353081841	True	1	5.320123598040615	0.334225	mean_log2
