rank	interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	table	n	rho	abs_rho	p_raw	n_detected_both	frac_detected_both	rho_detected_only	p_detected_only	delta_vs_primary	sensitivity_status	ligand_detection	receptor_detection	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence	empirical_fdr	null_a_n_permutations	abundance_matched_p	abundance_decile_tumour	abundance_decile_immune	clears_empirical_fdr	clears_abundance_matched
403	COL4A2_GP6	COL4A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A2	GP6	COL4A2	GP6	TIME-B	LB	primary	8	-0.09523809523809526	0.09523809523809529	0.8225054302036114	8	1.0	-0.09523809523809526	0.8225054302036114	0.0	fitted	COL4A2:8/8	GP6:25/27	secreted	False		KEGG: hsa04512	0.9956765957446809	10000	0.8198180181981802	6	9	False	False
404	COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A2	GP6	COL1A2	GP6	LB	TIME-B	primary	8	-0.09523809523809526	0.09523809523809526	0.8225054302036114	8	1.0	-0.09523809523809526	0.8225054302036114	0.0	fitted	COL1A2:27/27	GP6:8/8	secreted	False		KEGG: hsa04512	0.9956765957446809	10000	0.8275172482751725	8	5	False	False
405	COL4A1_ADGRG6	COL4A1 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL4A1	ADGRG6	COL4A1	ADGRG6	TIME-B	LB	primary	8	-0.09523809523809526	0.09523809523809523	0.8225054302036114	6	0.75	0.3714285714285715	0.4684781341107872	0.4666666666666668	fitted	COL4A1:8/8	ADGRG6:18/27	secreted	False	True	PMID: 31462748	0.9956765957446809	10000	0.8491150884911509	4	9	False	False
406	COL1A1_SDC4	COL1A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A1	SDC4	COL1A1	SDC4	TIME-B	LB	primary	8	-0.09523809523809526	0.0952380952380952	0.8225054302036114	7	0.875	0.3571428571428572	0.43161135203832796	0.45238095238095244	fitted	COL1A1:8/8	SDC4:26/27	secreted	False		KEGG: hsa04512	0.9956765957446809	10000	0.873012698730127	8	9	False	False
407	LAMA2_ADGRG6	LAMA2 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	LAMA2	ADGRG6	LAMA2	ADGRG6	TIME-B	LB	primary	8	-0.09523809523809526	0.09523809523809532	0.8225054302036114	5	0.625				below_min_n (5 < 6)	LAMA2:7/8	ADGRG6:18/27	secreted	False	True	PMID: 31462748	0.9956765957446809	10000	0.7645235476452354	4	5	False	False
408	PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	PTPRM	PTPRM	PTPRM	PTPRM	TIME-B	LB	primary	8	0.09523809523809526	0.09523809523809526	0.8225054302036114	5	0.625				below_min_n (5 < 6)	PTPRM:7/8	PTPRM:19/27				KEGG: hsa04514	0.9956765957446809	10000	0.7886211378862114	5	4	False	False
409	SEMA4C_PLXNB2	SEMA4C - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	SEMA4C	PLXNB2	SEMA4C	PLXNB2	TIME-B	LB	primary	8	0.09523809523809526	0.09523809523809523	0.8225054302036114	5	0.625				below_min_n (5 < 6)	SEMA4C:5/8	PLXNB2:27/27		True	True	PMID: 27533782	0.9956765957446809	10000	0.8226177382261773	8	3	False	False
410	LAMB3_CD44	LAMB3 - CD44	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB3	CD44	LAMB3	CD44	LB	TIME-B	primary	8	0.09523809523809526	0.09523809523809526	0.8225054302036114	6	0.75	0.028571428571428574	0.9571545189504373	-0.06666666666666668	fitted	LAMB3:22/27	CD44:8/8			True	KEGG: hsa04512	0.9956765957446809	10000	0.836016398360164	8	8	False	False
411	LAMA2_DAG1	LAMA2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA2	DAG1	LAMA2	DAG1	TIME-B	LB	primary	8	0.09523809523809526	0.0952380952380952	0.8225054302036114	6	0.75	0.08571428571428573	0.8717434402332361	-0.009523809523809532	fitted	LAMA2:7/8	DAG1:24/27	secreted	False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8374162583741626	5	5	False	False
412	LAMB2_DAG1	LAMB2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB2	DAG1	LAMB2	DAG1	TIME-B	LB	primary	8	0.09523809523809526	0.0952380952380952	0.8225054302036114	7	0.875	0.25	0.5887244480896834	0.15476190476190474	fitted	LAMB2:8/8	DAG1:24/27			True	KEGG: hsa04512	0.9956765957446809	10000	0.8338166183381662	5	7	False	False
413	LAMA5_DAG1	LAMA5 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA5	DAG1	LAMA5	DAG1	TIME-B	LB	primary	8	0.09523809523809526	0.09523809523809522	0.8225054302036114	4	0.5				below_min_n (4 < 6)	LAMA5:4/8	DAG1:24/27			True	KEGG: hsa04512	0.9956765957446809	10000	0.8421157884211579	5	3	False	False
414	CD99_PILRB	Cd99 - Pilrb	CD99	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD99	PILRB	CD99	PILRB	LB	TIME-B	primary	8	-0.09523809523809526	0.09523809523809523	0.8225054302036114	8	1.0	-0.09523809523809526	0.8225054302036114	0.0	fitted	CD99:27/27	PILRB:8/8		True	True	uniprot;PMID:18234675	0.9956765957446809	10000	0.8434156584341566	7	6	False	False
433	COL4A2_SDC1	COL4A2 - SDC1	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A2	SDC1	COL4A2	SDC1	TIME-B	LB	primary	8	0.07142857142857144	0.07142857142857142	0.8665262706759087	8	1.0	0.07142857142857144	0.8665262706759087	0.0	fitted	COL4A2:8/8	SDC1:25/27	secreted	False	True	KEGG: hsa04512	0.9956765957446809	10000	0.889011098890111	8	9	False	False
434	LAMC3_CD44	LAMC3 - CD44	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC3	CD44	LAMC3	CD44	TIME-B	LB	primary	8	0.07142857142857144	0.07142857142857145	0.8665262706759087	4	0.5				below_min_n (4 < 6)	LAMC3:5/8	CD44:25/27			True	KEGG: hsa04512	0.9956765957446809	10000	0.8857114288571143	7	5	False	False
435	THY1_ADGRE5	THY1 - ADGRE5	ADGRE	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	THY1	ADGRE5	THY1	ADGRE5	TIME-B	LB	primary	8	0.07142857142857144	0.0714285714285714	0.8665262706759087	6	0.75	-0.6571428571428573	0.1561749271137024	-0.7285714285714286	fitted	THY1:8/8	ADGRE5:23/27		True	True	PMID: 31462748	0.9956765957446809	10000	0.8574142585741426	7	8	False	False
436	COL6A1_CD44	COL6A1 - CD44	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A1	CD44	COL6A1	CD44	TIME-B	LB	primary	8	-0.07142857142857144	0.0714285714285714	0.8665262706759087	7	0.875	0.39285714285714296	0.3833168704269725	0.4642857142857144	fitted	COL6A1:8/8	CD44:25/27	secreted	False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8801119888011198	7	9	False	False
437	THBS2_SDC1	THBS2 - SDC1	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS2	SDC1	THBS2	SDC1	TIME-B	LB	primary	8	0.07142857142857144	0.07142857142857142	0.8665262706759087	8	1.0	0.07142857142857144	0.8665262706759087	0.0	fitted	THBS2:8/8	SDC1:25/27		False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8564143585641436	8	7	False	False
438	NEGR1_NEGR1	NEGR1 - NEGR1	NEGR	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	NEGR1	NEGR1	NEGR1	NEGR1	TIME-B	LB	primary	8	0.07142857142857144	0.07142857142857142	0.8665262706759087	7	0.875	0.21428571428571433	0.6445115810207203	0.1428571428571429	fitted	NEGR1:7/8	NEGR1:25/27				KEGG: hsa04514	0.9956765957446809	10000	0.8734126587341265	6	5	False	False
439	LRFN4_PTPRS	LRFN4 - PTPRS	PTPR	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	LRFN4	PTPRS	LRFN4	PTPRS	LB	TIME-B	primary	8	0.07142857142857144	0.07142857142857145	0.8665262706759087	2	0.25				below_min_n (2 < 6)	LRFN4:16/27	PTPRS:4/8		True	True	PMID: 29674953;PMID: 23916315	0.9956765957446809	10000	0.8776122387761224	4	1	False	False
440	LAMC3_DAG1	LAMC3 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC3	DAG1	LAMC3	DAG1	TIME-B	LB	primary	8	-0.07142857142857144	0.07142857142857148	0.8665262706759087	4	0.5				below_min_n (4 < 6)	LAMC3:5/8	DAG1:24/27			True	KEGG: hsa04512	0.9956765957446809	10000	0.8441155884411559	5	5	False	False
441	COL4A2_CD44	COL4A2 - CD44	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A2	CD44	COL4A2	CD44	TIME-B	LB	primary	8	-0.07142857142857144	0.07142857142857144	0.8665262706759087	7	0.875	0.0	1.0	0.07142857142857144	fitted	COL4A2:8/8	CD44:25/27	secreted	False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8684131586841316	7	9	False	False
442	THBS1_SDC4	THBS1 - SDC4	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS1	SDC4	THBS1	SDC4	TIME-B	LB	primary	8	0.07142857142857144	0.07142857142857145	0.8665262706759087	7	0.875	0.1785714285714286	0.7016579425162728	0.10714285714285716	fitted	THBS1:8/8	SDC4:26/27		False		KEGG: hsa04512	0.9956765957446809	10000	0.8472152784721528	8	7	False	False
443	DLL3_NOTCH2	DLL3 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	DLL3	NOTCH2	DLL3	NOTCH2	TIME-B	LB	primary	8	0.07142857142857144	0.07142857142857142	0.8665262706759087	3	0.375				below_min_n (3 < 6)	DLL3:4/8	NOTCH2:23/27		True	True	PMID: 22353464	0.9956765957446809	10000	0.8817118288171183	5	2	False	False
444	NEGR1_NEGR1	NEGR1 - NEGR1	NEGR	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	NEGR1	NEGR1	NEGR1	NEGR1	LB	TIME-B	primary	8	0.07142857142857144	0.07142857142857142	0.8665262706759087	7	0.875	0.21428571428571433	0.6445115810207203	0.1428571428571429	fitted	NEGR1:25/27	NEGR1:7/8				KEGG: hsa04514	0.9956765957446809	10000	0.8734126587341265	6	5	False	False
445	LAMC1_CD44	LAMC1 - CD44	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC1	CD44	LAMC1	CD44	LB	TIME-B	primary	8	-0.07142857142857144	0.07142857142857142	0.8665262706759087	8	1.0	-0.07142857142857144	0.8665262706759087	0.0	fitted	LAMC1:26/27	CD44:8/8	secreted	False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8484151584841516	7	8	False	False
462	ANGPTL4_SDC2	ANGPTL4 - SDC2	ANGPTL	Secreted Signaling	brain	ligand_tumour__receptor_immune	ANGPTL4	SDC2	ANGPTL4	SDC2	LB	TIME-B	primary	8	0.04761904761904763	0.04761904761904767	0.9108491685195836	3	0.375				below_min_n (3 < 6)	ANGPTL4:14/27	SDC2:4/8			True	PMID: 29017031	0.9956765957446809	10000	0.8811118888111189	5	4	False	False
463	CCL3_CCR1	CCL3 - CCR1	CCL	Secreted Signaling	brain	ligand_tumour__receptor_immune	CCL3	CCR1	CCL3	CCR1	LB	TIME-B	primary	8	0.04761904761904763	0.04761904761904763	0.9108491685195836	3	0.375				below_min_n (3 < 6)	CCL3:20/27	CCR1:4/8	cytokine	False	True	KEGG: hsa04060	0.9987521186440678	10000	0.9175082491750824	4	2	False	False
464	LAMA5_CD44	LAMA5 - CD44	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA5	CD44	LAMA5	CD44	TIME-B	LB	primary	8	-0.04761904761904763	0.047619047619047644	0.9108491685195836	3	0.375				below_min_n (3 < 6)	LAMA5:4/8	CD44:25/27			True	KEGG: hsa04512	0.9956765957446809	10000	0.9342065793420657	7	3	False	False
465	F11R_F11R	F11R - F11R	JAM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	F11R	F11R	F11R	F11R	TIME-B	LB	primary	8	-0.04761904761904763	0.047619047619047644	0.9108491685195836	5	0.625				below_min_n (5 < 6)	F11R:5/8	F11R:26/27		True	True	KEGG: hsa04514	0.9956765957446809	10000	0.905009499050095	8	3	False	False
466	COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A2	SDC4	COL1A2	SDC4	TIME-B	LB	primary	8	-0.04761904761904763	0.04761904761904765	0.9108491685195836	7	0.875	0.3214285714285715	0.4820720382996776	0.3690476190476191	fitted	COL1A2:8/8	SDC4:26/27	secreted	False		KEGG: hsa04512	0.9956765957446809	10000	0.9013098690130987	8	9	False	False
467	THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS1	CD47	THBS1	CD47	LB	TIME-B	primary	8	0.04761904761904763	0.04761904761904767	0.9108491685195836	5	0.625				below_min_n (5 < 6)	THBS1:18/27	CD47:7/8		False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8700129987001299	4	6	False	False
468	MPZL1_MPZL1	MPZL1 - MPZL1	MPZ	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	MPZL1	MPZL1	MPZL1	MPZL1	LB	TIME-B	primary	8	-0.04761904761904763	0.047619047619047644	0.9108491685195836	8	1.0	-0.04761904761904763	0.9108491685195836	0.0	fitted	MPZL1:26/27	MPZL1:8/8		True	True	KEGG: hsa04514	0.9956765957446809	10000	0.8852114788521148	8	7	False	False
469	MPZL1_MPZL1	MPZL1 - MPZL1	MPZ	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	MPZL1	MPZL1	MPZL1	MPZL1	TIME-B	LB	primary	8	-0.04761904761904763	0.047619047619047644	0.9108491685195836	8	1.0	-0.04761904761904763	0.9108491685195836	0.0	fitted	MPZL1:8/8	MPZL1:26/27		True	True	KEGG: hsa04514	0.9956765957446809	10000	0.8852114788521148	8	7	False	False
470	F11R_F11R	F11R - F11R	JAM	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	F11R	F11R	F11R	F11R	LB	TIME-B	primary	8	-0.04761904761904763	0.047619047619047644	0.9108491685195836	5	0.625				below_min_n (5 < 6)	F11R:26/27	F11R:5/8		True	True	KEGG: hsa04514	0.9956765957446809	10000	0.905009499050095	8	3	False	False
471	THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS3	CD47	THBS3	CD47	TIME-B	LB	primary	8	-0.04761904761904763	0.047619047619047616	0.9108491685195836	4	0.5				below_min_n (4 < 6)	THBS3:4/8	CD47:24/27			True	KEGG: hsa04512	1.0	10000	0.9173082691730827	8	2	False	False
472	CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD46	JAG1	CD46	JAG1	TIME-B	LB	primary	8	-0.04761904761904763	0.047619047619047616	0.9108491685195836	3	0.375				below_min_n (3 < 6)	CD46:8/8	JAG1:16/27		True	True	PMID: 23086448	1.0	10000	0.9035096490350965	4	7	False	False
473	COL9A2_SDC1	COL9A2 - SDC1	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL9A2	SDC1	COL9A2	SDC1	LB	TIME-B	primary	8	-0.04761904761904763	0.04761904761904766	0.9108491685195836	5	0.625				below_min_n (5 < 6)	COL9A2:17/27	SDC1:5/8	secreted	False	True	KEGG: hsa04512	0.9956765957446809	10000	0.8833116688331167	5	4	False	False
474	COL4A1_SDC1	COL4A1 - SDC1	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A1	SDC1	COL4A1	SDC1	TIME-B	LB	primary	8	0.04761904761904763	0.047619047619047616	0.9108491685195836	8	1.0	0.04761904761904763	0.9108491685195836	0.0	fitted	COL4A1:8/8	SDC1:25/27	secreted	False	True	KEGG: hsa04512	1.0	10000	0.9346065393460654	8	9	False	False
475	COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL9A2	SDC4	COL9A2	SDC4	LB	TIME-B	primary	8	-0.04761904761904763	0.04761904761904767	0.9108491685195836	5	0.625				below_min_n (5 < 6)	COL9A2:17/27	SDC4:5/8	secreted	False		KEGG: hsa04512	0.9956765957446809	10000	0.8811118888111189	5	4	False	False
490	GRN_SORT1	GRN - SORT1	GRN	Secreted Signaling	brain	ligand_tumour__receptor_immune	GRN	SORT1	GRN	SORT1	LB	TIME-B	primary	8	0.023809523809523815	0.02380952380952378	0.9553740118158806	6	0.75	-0.3142857142857143	0.5440932944606415	-0.3380952380952381	fitted	GRN:26/27	SORT1:6/8			True	PMID: 29555433	1.0	10000	0.9807019298070193	9	5	False	False
491	HLA-DMB_CD4	HLA-DMB - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DMB	CD4	HLA-DMB	CD4	LB	TIME-B	primary	8	-0.023809523809523815	0.023809523809523808	0.9553740118158806	8	1.0	-0.023809523809523815	0.9553740118158806	0.0	fitted	HLA-DMB:26/27	CD4:8/8				KEGG: hsa04514	1.0	10000	0.9552044795520448	7	8	False	False
492	MDK_SDC2	MDK - SDC2	MK	Secreted Signaling	brain	ligand_tumour__receptor_immune	MDK	SDC2	MDK	SDC2	LB	TIME-B	primary	8	-0.023809523809523815	0.02380952380952385	0.9553740118158806	4	0.5				below_min_n (4 < 6)	MDK:22/27	SDC2:4/8	growth factor	False	True	PMID: 28356350	1.0	10000	0.9313068693130687	9	4	False	False
493	CD6_ALCAM	CD6 - ALCAM	CD6	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD6	ALCAM	CD6	ALCAM	TIME-B	LB	primary	8	-0.023809523809523815	0.02380952380952378	0.9553740118158806	4	0.5				below_min_n (4 < 6)	CD6:4/8	ALCAM:25/27	secreted	True	True	PMID: 23602662	1.0	10000	0.9706029397060294	8	1	False	False
494	CD99_CD99L2	CD99 - CD99L2	CD99	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD99	CD99L2	CD99	CD99L2	TIME-B	LB	primary	8	-0.023809523809523815	0.023809523809523836	0.9553740118158806	5	0.625				below_min_n (5 < 6)	CD99:8/8	CD99L2:17/27		True		KEGG: hsa04514	1.0	10000	0.9487051294870513	4	8	False	False
495	SLURP1_CHRNB4	SLURP1 - CHRNB4	SLURP	Secreted Signaling	brain	ligand_tumour__receptor_immune	SLURP1	CHRNB4	SLURP1	CHRNB4	LB	TIME-B	primary	8	0.023809523809523815	0.023809523809523808	0.9553740118158806	6	0.75	0.48571428571428577	0.3287230320699708	0.46190476190476193	fitted	SLURP1:27/27	CHRNB4:6/8			True	KEGG: hsa04080	1.0	10000	0.9661033896610339	7	5	False	False
496	COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL9A2	GP6	COL9A2	GP6	LB	TIME-B	primary	8	0.023809523809523815	0.02380952380952381	0.9553740118158806	6	0.75	-0.4285714285714286	0.3965014577259473	-0.45238095238095244	fitted	COL9A2:17/27	GP6:8/8	secreted	False		KEGG: hsa04512	1.0	10000	0.9459054094590541	5	5	False	False
497	THBS1_SDC1	THBS1 - SDC1	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS1	SDC1	THBS1	SDC1	LB	TIME-B	primary	8	-0.023809523809523815	0.02380952380952378	0.9553740118158806	4	0.5				below_min_n (4 < 6)	THBS1:18/27	SDC1:5/8		False	True	KEGG: hsa04512	1.0	10000	0.9643035696430357	4	4	False	False
498	JAG1_NOTCH3	JAG1 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAG1	NOTCH3	JAG1	NOTCH3	TIME-B	LB	primary	8	-0.023809523809523815	0.023809523809523794	0.9553740118158806	8	1.0	-0.023809523809523815	0.9553740118158806	0.0	fitted	JAG1:8/8	NOTCH3:25/27		True	True	PMID: 22353464	1.0	10000	0.9794020597940206	7	6	False	False
499	COL6A2_CD44	COL6A2 - CD44	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A2	CD44	COL6A2	CD44	TIME-B	LB	primary	8	-0.023809523809523815	0.023809523809523774	0.9553740118158806	7	0.875	0.4642857142857144	0.29393410760025185	0.48809523809523825	fitted	COL6A2:8/8	CD44:25/27	secreted	False	True	KEGG: hsa04512	1.0	10000	0.9759024097590241	7	9	False	False
500	COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A2	SDC4	COL1A2	SDC4	LB	TIME-B	primary	8	0.023809523809523815	0.023809523809523836	0.9553740118158806	5	0.625				below_min_n (5 < 6)	COL1A2:27/27	SDC4:5/8	secreted	False		KEGG: hsa04512	1.0	10000	0.9585041495850415	8	4	False	False
501	COL3A1_ADGRG1	COL3A1 - ADGRG1	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL3A1	ADGRG1	COL3A1	ADGRG1	TIME-B	LB	primary	8	0.023809523809523815	0.023809523809523822	0.9553740118158806	8	1.0	0.023809523809523815	0.9553740118158806	0.0	fitted	COL3A1:8/8	ADGRG1:23/27	secreted	False	True	PMID: 31462748;UniProtKB	1.0	10000	0.9738026197380262	8	9	False	False
502	LAMB1_CD44	LAMB1 - CD44	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB1	CD44	LAMB1	CD44	TIME-B	LB	primary	8	0.023809523809523815	0.023809523809523815	0.9553740118158806	7	0.875	0.10714285714285716	0.8191508555699912	0.08333333333333334	fitted	LAMB1:8/8	CD44:25/27			True	KEGG: hsa04512	1.0	10000	0.9366063393660634	7	8	False	False
503	COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A2	GP6	COL1A2	GP6	TIME-B	LB	primary	8	-0.023809523809523815	0.023809523809523836	0.9553740118158806	8	1.0	-0.023809523809523815	0.9553740118158806	0.0	fitted	COL1A2:8/8	GP6:25/27	secreted	False		KEGG: hsa04512	1.0	10000	0.9603039696030397	6	9	False	False
521	PROS1_MERTK	PROS1 - MERTK	PROS	Secreted Signaling	brain	ligand_tumour__receptor_immune	PROS1	MERTK	PROS1	MERTK	LB	TIME-B	primary	8	0.0	2.7755575615628914e-17	1.0	6	0.75	-0.6	0.208	-0.6	fitted	PROS1:17/27	MERTK:7/8			True	PMID: 34631419	1.0	10000	0.9917008299170083	4	5	False	False
522	DSC3_DSG2	DSC3 - DSG2	DESMOSOME	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	DSC3	DSG2	DSC3	DSG2	TIME-B	LB	primary	8	0.0	0.0	1.0	8	1.0	0.0	1.0	0.0	fitted	DSC3:8/8	DSG2:25/27		True	True	PMID: 27298358	1.0	10000	1.0	7	5	False	False
523	LAMB2_CD44	LAMB2 - CD44	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB2	CD44	LAMB2	CD44	TIME-B	LB	primary	8	0.0	0.0	1.0	7	0.875	0.28571428571428575	0.5345092286010408	0.28571428571428575	fitted	LAMB2:8/8	CD44:25/27			True	KEGG: hsa04512	1.0	10000	1.0	7	7	False	False
525	ANGPTL4_SDC4	ANGPTL4 - SDC4	ANGPTL	Secreted Signaling	brain	ligand_immune__receptor_tumour	ANGPTL4	SDC4	ANGPTL4	SDC4	TIME-B	LB	primary	8	0.0	0.0	1.0	4	0.5				below_min_n (4 < 6)	ANGPTL4:4/8	SDC4:26/27				PMID: 29017031	1.0	10000	1.0	8	1	False	False
526	LAMB1_DAG1	LAMB1 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB1	DAG1	LAMB1	DAG1	TIME-B	LB	primary	8	0.0	4.163336342344337e-17	1.0	7	0.875	0.5	0.25316999510032256	0.5	fitted	LAMB1:8/8	DAG1:24/27			True	KEGG: hsa04512	1.0	10000	0.9764023597640236	5	8	False	False
527	COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL9A2	SDC4	COL9A2	SDC4	TIME-B	LB	primary	8	0.0	1.3877787807814457e-17	1.0	5	0.625				below_min_n (5 < 6)	COL9A2:5/8	SDC4:26/27	secreted	False		KEGG: hsa04512	1.0	10000	0.9916008399160084	8	2	False	False
528	LAMB2_DAG1	LAMB2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB2	DAG1	LAMB2	DAG1	LB	TIME-B	primary	8	0.0	2.7755575615628914e-17	1.0	4	0.5				below_min_n (4 < 6)	LAMB2:22/27	DAG1:4/8			True	KEGG: hsa04512	1.0	10000	0.9885011498850115	6	2	False	False
12	CEACAM1_CEACAM5	CEACAM1 - CEACAM5	CEACAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CEACAM1	CEACAM5	CEACAM1	CEACAM5	L	TIME-L	primary	13	0.7417582417582418	0.7417582417582417	0.003701313735752629	9	0.6923076923076923	0.7333333333333334	0.024554150071469705	-0.008424908424908395	fitted	CEACAM1:29/30	CEACAM5:10/15	secreted	True	True	PMID: 11590190	0.4965333333333334	10000	0.009799020097990201	9	6	False	True
13	COL9A2_CD44	COL9A2 - CD44	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	CD44	COL9A2	CD44	L	TIME-L	primary	13	-0.7417582417582418	0.7417582417582417	0.003701313735752629	9	0.6923076923076923	-0.8499999999999999	0.0037047773275858125	-0.10824175824175808	fitted	COL9A2:25/30	CD44:15/15	secreted	False	True	KEGG: hsa04512	0.4965333333333334	10000	0.016698330166983303	4	8	False	True
17	CDH1_CDH1	CDH1 - CDH1	CDH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CDH1	CDH1	CDH1	CDH1	L	TIME-L	primary	13	0.6978021978021978	0.6978021978021978	0.008000717411226549	7	0.5384615384615384	0.3214285714285715	0.4820720382996776	-0.37637362637362626	fitted	CDH1:29/30	CDH1:9/15		True	True	KEGG: hsa04514	0.4965333333333334	10000	0.0212978702129787	9	3	False	True
18	CDH1_CDH1	CDH1 - CDH1	CDH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CDH1	CDH1	CDH1	CDH1	TIME-L	L	primary	13	0.6978021978021978	0.6978021978021978	0.008000717411226549	7	0.5384615384615384	0.3214285714285715	0.4820720382996776	-0.37637362637362626	fitted	CDH1:9/15	CDH1:29/30		True	True	KEGG: hsa04514	0.4965333333333334	10000	0.0212978702129787	9	3	False	True
19	COL1A1_SDC4	COL1A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A1	SDC4	COL1A1	SDC4	TIME-L	L	primary	13	-0.6923076923076923	0.6923076923076923	0.008730317796749333	13	1.0	-0.6923076923076923	0.008730317796749333	0.0	fitted	COL1A1:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512	0.4965333333333334	10000	0.023697630236976304	9	9	False	True
