cohort	signature	method	group	time_months	survival
TCGA-LUAD	myeloid_m1	ssgsea	high	3.9753593429158109	0.97950071733093846
TCGA-LUAD	myeloid_m1	ssgsea	high	4.0739219712525667	0.97533262917208341
TCGA-LUAD	myeloid_m1	ssgsea	high	4.2381930184804926	0.97533262917208341
TCGA-LUAD	myeloid_m1	ssgsea	high	4.3696098562628336	0.97533262917208341
TCGA-LUAD	myeloid_m1	ssgsea	high	4.4024640657084193	0.97533262917208341
TCGA-LUAD	myeloid_m1	ssgsea	high	4.9609856262833674	0.97533262917208341
TCGA-LUAD	myeloid_m1	ssgsea	high	5.0595482546201236	0.97109205252350916
TCGA-LUAD	myeloid_m1	ssgsea	high	5.420944558521561	0.97109205252350916
TCGA-LUAD	myeloid_m1	ssgsea	high	5.6180698151950716	0.96683287685454644
TCGA-LUAD	myeloid_m1	ssgsea	high	5.6837782340862422	0.96257370118558361
TCGA-LUAD	myeloid_m1	ssgsea	high	5.7823408624229984	0.95831452551662089
TCGA-LUAD	myeloid_m1	ssgsea	high	5.8809034907597537	0.95831452551662089
TCGA-LUAD	myeloid_m1	ssgsea	high	5.979466119096509	0.95831452551662089
TCGA-LUAD	myeloid_m1	ssgsea	high	6.0451745379876796	0.95831452551662089
TCGA-LUAD	myeloid_m1	ssgsea	high	6.1108829568788501	0.95831452551662089
TCGA-LUAD	myeloid_m1	ssgsea	high	6.1437371663244349	0.95397826069527869
TCGA-LUAD	myeloid_m1	ssgsea	high	6.2094455852156054	0.9496419958739365
TCGA-LUAD	myeloid_m1	ssgsea	high	6.3408624229979464	0.94530573105259441
TCGA-LUAD	myeloid_m1	ssgsea	high	7.1622176591375766	0.94530573105259441
TCGA-LUAD	myeloid_m1	ssgsea	high	7.3593429158110881	0.94530573105259441
TCGA-LUAD	myeloid_m1	ssgsea	high	7.3921971252566738	0.94530573105259441
TCGA-LUAD	myeloid_m1	ssgsea	high	7.786447638603696	0.94090896021048931
TCGA-LUAD	myeloid_m1	ssgsea	high	8.0164271047227924	0.93651218936838432
TCGA-LUAD	myeloid_m1	ssgsea	high	8.6735112936344976	0.93651218936838432
TCGA-LUAD	myeloid_m1	ssgsea	high	8.8049281314168386	0.93209467904117493
TCGA-LUAD	myeloid_m1	ssgsea	high	9.0020533880903493	0.92767716871396555
TCGA-LUAD	myeloid_m1	ssgsea	high	9.3634496919917858	0.92767716871396555
TCGA-LUAD	myeloid_m1	ssgsea	high	9.4291581108829572	0.92767716871396555
TCGA-LUAD	myeloid_m1	ssgsea	high	10.086242299794661	0.92767716871396555
TCGA-LUAD	myeloid_m1	ssgsea	high	10.119096509240247	0.923195636497956
TCGA-LUAD	myeloid_m1	ssgsea	high	10.184804928131417	0.923195636497956
TCGA-LUAD	myeloid_m1	ssgsea	high	10.546201232032855	0.91418884980041493
TCGA-LUAD	myeloid_m1	ssgsea	high	10.611909650924025	0.91418884980041493
TCGA-LUAD	myeloid_m1	ssgsea	high	11.039014373716633	0.90966316242516532
TCGA-LUAD	myeloid_m1	ssgsea	high	11.137577002053389	0.90513747504991571
TCGA-LUAD	myeloid_m1	ssgsea	high	11.268993839835728	0.9006117876746661
TCGA-LUAD	myeloid_m1	ssgsea	high	11.53182751540041	0.9006117876746661
TCGA-LUAD	myeloid_m1	ssgsea	high	11.597535934291582	0.9006117876746661
TCGA-LUAD	myeloid_m1	ssgsea	high	11.630390143737166	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	11.991786447638603	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	12.2217659137577	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	12.386036960985626	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	12.648870636550308	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	13.437371663244353	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	13.503080082135524	0.89604015423469319
TCGA-LUAD	myeloid_m1	ssgsea	high	13.60164271047228	0.89127398320152984
TCGA-LUAD	myeloid_m1	ssgsea	high	13.634496919917865	0.89127398320152984
TCGA-LUAD	myeloid_m1	ssgsea	high	13.86447638603696	0.89127398320152984
TCGA-LUAD	myeloid_m1	ssgsea	high	14.028747433264886	0.89127398320152984
TCGA-LUAD	myeloid_m1	ssgsea	high	14.061601642710473	0.88643010285804325
TCGA-LUAD	myeloid_m1	ssgsea	high	14.094455852156058	0.88158622251455665
TCGA-LUAD	myeloid_m1	ssgsea	high	14.291581108829568	0.88158622251455665
TCGA-LUAD	myeloid_m1	ssgsea	high	14.521560574948666	0.88158622251455665
TCGA-LUAD	myeloid_m1	ssgsea	high	14.948665297741274	0.88158622251455665
TCGA-LUAD	myeloid_m1	ssgsea	high	15.014373716632443	0.87666115981894455
TCGA-LUAD	myeloid_m1	ssgsea	high	15.112936344969199	0.87170827191036293
TCGA-LUAD	myeloid_m1	ssgsea	high	15.24435318275154	0.86675538400178131
TCGA-LUAD	myeloid_m1	ssgsea	high	15.375770020533881	0.8618024960931997
TCGA-LUAD	myeloid_m1	ssgsea	high	15.408624229979466	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	15.638603696098563	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	15.704312114989733	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	15.967145790554415	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	16	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	16.164271047227928	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	16.394250513347021	0.85684960818461808
TCGA-LUAD	myeloid_m1	ssgsea	high	16.427104722792606	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	16.854209445585216	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	16.919917864476385	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	17.149897330595483	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	17.281314168377822	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	17.544147843942504	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	17.642710472279262	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	17.708418891170432	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	17.971252566735114	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	18.102669404517453	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	18.135523613963038	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	18.168377823408623	0.85171877220746461
TCGA-LUAD	myeloid_m1	ssgsea	high	18.299794661190965	0.84618813082949407
TCGA-LUAD	myeloid_m1	ssgsea	high	18.628336755646817	0.84618813082949407
TCGA-LUAD	myeloid_m1	ssgsea	high	18.661190965092402	0.84618813082949407
TCGA-LUAD	myeloid_m1	ssgsea	high	18.858316221765914	0.8405468766239641
TCGA-LUAD	myeloid_m1	ssgsea	high	18.989733059548254	0.8405468766239641
TCGA-LUAD	myeloid_m1	ssgsea	high	19.121149897330596	0.83482887066053579
TCGA-LUAD	myeloid_m1	ssgsea	high	19.252566735112936	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.416837782340863	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.548254620123203	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.679671457905545	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.71252566735113	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.811088295687885	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.876796714579054	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	19.942505133470227	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	20.041067761806982	0.82911086469710749
TCGA-LUAD	myeloid_m1	ssgsea	high	20.172484599589321	0.82301446128021705
TCGA-LUAD	myeloid_m1	ssgsea	high	20.501026694045173	0.81687256231543925
TCGA-LUAD	myeloid_m1	ssgsea	high	20.566735112936346	0.81687256231543925
TCGA-LUAD	myeloid_m1	ssgsea	high	20.632443531827516	0.81063689390081761
TCGA-LUAD	myeloid_m1	ssgsea	high	20.6652977412731	0.81063689390081761
TCGA-LUAD	myeloid_m1	ssgsea	high	21.388090349075977	0.81063689390081761
TCGA-LUAD	myeloid_m1	ssgsea	high	21.420944558521562	0.81063689390081761
TCGA-LUAD	myeloid_m1	ssgsea	high	21.552361396303901	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	21.618069815195071	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	21.815195071868583	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	21.979466119096511	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	22.012320328542096	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	22.143737166324435	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	22.242299794661189	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	22.439425051334702	0.80420326775874762
TCGA-LUAD	myeloid_m1	ssgsea	high	22.800821355236138	0.79732973555568143
TCGA-LUAD	myeloid_m1	ssgsea	high	22.899383983572896	0.79045620335261524
TCGA-LUAD	myeloid_m1	ssgsea	high	23.030800821355236	0.78358267114954905
TCGA-LUAD	myeloid_m1	ssgsea	high	23.06365503080082	0.77664831122787159
TCGA-LUAD	myeloid_m1	ssgsea	high	23.129363449691994	0.77664831122787159
TCGA-LUAD	myeloid_m1	ssgsea	high	23.162217659137578	0.77664831122787159
TCGA-LUAD	myeloid_m1	ssgsea	high	23.622176591375769	0.77664831122787159
TCGA-LUAD	myeloid_m1	ssgsea	high	23.983572895277206	0.77664831122787159
TCGA-LUAD	myeloid_m1	ssgsea	high	24.016427104722794	0.76945712316094683
TCGA-LUAD	myeloid_m1	ssgsea	high	24.213552361396303	0.76226593509402207
TCGA-LUAD	myeloid_m1	ssgsea	high	24.344969199178646	0.76226593509402207
TCGA-LUAD	myeloid_m1	ssgsea	high	24.542094455852155	0.76226593509402207
TCGA-LUAD	myeloid_m1	ssgsea	high	25.002053388090349	0.75493645494888728
TCGA-LUAD	myeloid_m1	ssgsea	high	25.396303901437371	0.75493645494888728
TCGA-LUAD	myeloid_m1	ssgsea	high	25.462012320328544	0.75493645494888728
TCGA-LUAD	myeloid_m1	ssgsea	high	25.527720739219713	0.74731083419182787
TCGA-LUAD	myeloid_m1	ssgsea	high	25.987679671457904	0.74731083419182787
TCGA-LUAD	myeloid_m1	ssgsea	high	26.283367556468171	0.73952634633566305
TCGA-LUAD	myeloid_m1	ssgsea	high	26.447638603696099	0.73952634633566305
TCGA-LUAD	myeloid_m1	ssgsea	high	26.710472279260781	0.73952634633566305
TCGA-LUAD	myeloid_m1	ssgsea	high	27.071868583162217	0.73952634633566305
TCGA-LUAD	myeloid_m1	ssgsea	high	27.564681724845997	0.73952634633566305
TCGA-LUAD	myeloid_m1	ssgsea	high	28.090349075975361	0.73130938693193348
TCGA-LUAD	myeloid_m1	ssgsea	high	28.386036960985628	0.72309242752820391
TCGA-LUAD	myeloid_m1	ssgsea	high	28.451745379876797	0.72309242752820391
TCGA-LUAD	myeloid_m1	ssgsea	high	28.550308008213552	0.71478102031523605
TCGA-LUAD	myeloid_m1	ssgsea	high	28.648870636550306	0.71478102031523605
TCGA-LUAD	myeloid_m1	ssgsea	high	28.878850102669404	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	28.977412731006162	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	29.207392197125255	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	29.437371663244353	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	29.700205338809035	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	29.897330595482547	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	29.995893223819301	0.70637183184093921
TCGA-LUAD	myeloid_m1	ssgsea	high	30.521560574948666	0.69731578271477335
TCGA-LUAD	myeloid_m1	ssgsea	high	30.55441478439425	0.69731578271477335
TCGA-LUAD	myeloid_m1	ssgsea	high	31.277207392197127	0.68814057504747372
TCGA-LUAD	myeloid_m1	ssgsea	high	32.427104722792606	0.6789653673801741
TCGA-LUAD	myeloid_m1	ssgsea	high	32.459958932238195	0.6789653673801741
TCGA-LUAD	myeloid_m1	ssgsea	high	32.624229979466122	0.6789653673801741
TCGA-LUAD	myeloid_m1	ssgsea	high	32.689938398357292	0.66010521828628033
TCGA-LUAD	myeloid_m1	ssgsea	high	32.755646817248461	0.66010521828628033
TCGA-LUAD	myeloid_m1	ssgsea	high	32.821355236139631	0.65053847599227632
TCGA-LUAD	myeloid_m1	ssgsea	high	33.708418891170432	0.64097173369827232
TCGA-LUAD	myeloid_m1	ssgsea	high	34.036960985626287	0.64097173369827232
TCGA-LUAD	myeloid_m1	ssgsea	high	34.266940451745377	0.63126004076344999
TCGA-LUAD	myeloid_m1	ssgsea	high	34.365503080082135	0.62154834782862767
TCGA-LUAD	myeloid_m1	ssgsea	high	35.252566735112936	0.61183665489380534
TCGA-LUAD	myeloid_m1	ssgsea	high	35.449691991786445	0.61183665489380534
TCGA-LUAD	myeloid_m1	ssgsea	high	35.515400410677621	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	36.041067761806978	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	36.73100616016427	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	36.960985626283367	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	37.125256673511295	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	38.078028747433265	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	38.209445585215605	0.60196832175035686
TCGA-LUAD	myeloid_m1	ssgsea	high	38.340862422997944	0.59102344317307764
TCGA-LUAD	myeloid_m1	ssgsea	high	38.702258726899387	0.59102344317307764
TCGA-LUAD	myeloid_m1	ssgsea	high	39.720739219712527	0.57987205745283088
TCGA-LUAD	myeloid_m1	ssgsea	high	40.377823408624231	0.56872067173258412
TCGA-LUAD	myeloid_m1	ssgsea	high	40.50924024640657	0.56872067173258412
TCGA-LUAD	myeloid_m1	ssgsea	high	40.706365503080079	0.56872067173258412
TCGA-LUAD	myeloid_m1	ssgsea	high	41.659137577002056	0.55711412741151101
TCGA-LUAD	myeloid_m1	ssgsea	high	41.790554414784395	0.55711412741151101
TCGA-LUAD	myeloid_m1	ssgsea	high	42.053388090349074	0.55711412741151101
TCGA-LUAD	myeloid_m1	ssgsea	high	42.217659137577002	0.55711412741151101
TCGA-LUAD	myeloid_m1	ssgsea	high	42.31622176591376	0.54473381346903293
TCGA-LUAD	myeloid_m1	ssgsea	high	42.480492813141687	0.53235349952655497
TCGA-LUAD	myeloid_m1	ssgsea	high	42.874743326488705	0.53235349952655497
TCGA-LUAD	myeloid_m1	ssgsea	high	43.794661190965094	0.53235349952655497
TCGA-LUAD	myeloid_m1	ssgsea	high	44.386036960985628	0.53235349952655497
TCGA-LUAD	myeloid_m1	ssgsea	high	44.583162217659137	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	44.911704312114992	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	44.977412731006162	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	45.995893223819301	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	46.948665297741272	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	47.014373716632441	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	47.04722792607803	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	47.375770020533878	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	48.427104722792606	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	48.591375770020534	0.51904466203839106
TCGA-LUAD	myeloid_m1	ssgsea	high	49.215605749486656	0.50174317330377805
TCGA-LUAD	myeloid_m1	ssgsea	high	49.248459958932237	0.48444168456916503
TCGA-LUAD	myeloid_m1	ssgsea	high	50.299794661190965	0.46714019583455202
TCGA-LUAD	myeloid_m1	ssgsea	high	51.219712525667354	0.46714019583455202
TCGA-LUAD	myeloid_m1	ssgsea	high	52.566735112936342	0.4491732652255308
TCGA-LUAD	myeloid_m1	ssgsea	high	53.256673511293634	0.4491732652255308
TCGA-LUAD	myeloid_m1	ssgsea	high	54.308008213552363	0.43045771250780035
TCGA-LUAD	myeloid_m1	ssgsea	high	55.293634496919921	0.43045771250780035
TCGA-LUAD	myeloid_m1	ssgsea	high	55.852156057494867	0.43045771250780035
TCGA-LUAD	myeloid_m1	ssgsea	high	56.772073921971256	0.43045771250780035
TCGA-LUAD	myeloid_m1	ssgsea	high	60.123203285420942	0.40893482688241034
TCGA-LUAD	myeloid_m1	ssgsea	high	61.24024640657084	0.40893482688241034
TCGA-LUAD	myeloid_m1	ssgsea	high	61.437371663244356	0.40893482688241034
TCGA-LUAD	myeloid_m1	ssgsea	high	62.19301848049281	0.40893482688241034
TCGA-LUAD	myeloid_m1	ssgsea	high	63.474332648870636	0.40893482688241034
TCGA-LUAD	myeloid_m1	ssgsea	high	66.595482546201225	0.38167250509024964
TCGA-LUAD	myeloid_m1	ssgsea	high	67.909650924024646	0.38167250509024964
TCGA-LUAD	myeloid_m1	ssgsea	high	69.289527720739216	0.38167250509024964
TCGA-LUAD	myeloid_m1	ssgsea	high	70.209445585215605	0.38167250509024964
TCGA-LUAD	myeloid_m1	ssgsea	high	71.42505133470226	0.34697500462749964
TCGA-LUAD	myeloid_m1	ssgsea	high	77.535934291581114	0.34697500462749964
TCGA-LUAD	myeloid_m1	ssgsea	high	78.620123203285416	0.30842222633555522
TCGA-LUAD	myeloid_m1	ssgsea	high	81.741273100616013	0.30842222633555522
TCGA-LUAD	myeloid_m1	ssgsea	high	85.256673511293641	0.30842222633555522
TCGA-LUAD	myeloid_m1	ssgsea	high	85.979466119096514	0.25701852194629604
TCGA-LUAD	myeloid_m1	ssgsea	high	86.078028747433265	0.20561481755703684
TCGA-LUAD	myeloid_m1	ssgsea	high	97.67556468172485	0.20561481755703684
TCGA-LUAD	myeloid_m1	ssgsea	high	101.65092402464066	0.20561481755703684
TCGA-LUAD	myeloid_m1	ssgsea	high	123.49897330595482	0.20561481755703684
TCGA-LUAD	myeloid_m1	ssgsea	high	221.17453798767968	0.20561481755703684
TCGA-LUAD	myeloid_m1	ssgsea	low	0.13141683778234087	0.99601593625498008
TCGA-LUAD	myeloid_m1	ssgsea	low	0.4271047227926078	0.99601593625498008
TCGA-LUAD	myeloid_m1	ssgsea	low	0.45995893223819301	0.99601593625498008
TCGA-LUAD	myeloid_m1	ssgsea	low	0.59137577002053388	0.99199974296362936
TCGA-LUAD	myeloid_m1	ssgsea	low	0.7227926078028748	0.98798354967227864
TCGA-LUAD	myeloid_m1	ssgsea	low	1.1498973305954825	0.98798354967227864
TCGA-LUAD	myeloid_m1	ssgsea	low	1.2484599589322383	0.98395096375524893
TCGA-LUAD	myeloid_m1	ssgsea	low	1.4455852156057496	0.98395096375524893
TCGA-LUAD	myeloid_m1	ssgsea	low	1.5770020533880904	0.98395096375524893
TCGA-LUAD	myeloid_m1	ssgsea	low	1.9055441478439425	0.97988505068188014
TCGA-LUAD	myeloid_m1	ssgsea	low	2.0369609856262834	0.97581913760851136
TCGA-LUAD	myeloid_m1	ssgsea	low	2.7597535934291582	0.97581913760851136
TCGA-LUAD	myeloid_m1	ssgsea	low	2.9897330595482545	0.97171905719839158
TCGA-LUAD	myeloid_m1	ssgsea	low	3.1868583162217661	0.9676189767882718
TCGA-LUAD	myeloid_m1	ssgsea	low	3.2525667351129361	0.96351889637815202
TCGA-LUAD	myeloid_m1	ssgsea	low	3.8110882956878851	0.95941881596803225
TCGA-LUAD	myeloid_m1	ssgsea	low	3.8767967145790556	0.95531873555791247
TCGA-LUAD	myeloid_m1	ssgsea	low	3.9096509240246409	0.95121865514779269
TCGA-LUAD	myeloid_m1	ssgsea	low	4.3039014373716631	0.95121865514779269
TCGA-LUAD	myeloid_m1	ssgsea	low	4.5667351129363452	0.94710082547182828
TCGA-LUAD	myeloid_m1	ssgsea	low	4.6324435318275157	0.94710082547182828
TCGA-LUAD	myeloid_m1	ssgsea	low	5.28952772073922	0.9429468744829167
TCGA-LUAD	myeloid_m1	ssgsea	low	5.3880903490759753	0.93879292349400512
TCGA-LUAD	myeloid_m1	ssgsea	low	5.4866529774127306	0.93463897250509353
TCGA-LUAD	myeloid_m1	ssgsea	low	5.7166324435318279	0.93463897250509353
TCGA-LUAD	myeloid_m1	ssgsea	low	5.8809034907597537	0.93046647709212438
TCGA-LUAD	myeloid_m1	ssgsea	low	6.1108829568788501	0.93046647709212438
TCGA-LUAD	myeloid_m1	ssgsea	low	6.6365503080082133	0.93046647709212438
TCGA-LUAD	myeloid_m1	ssgsea	low	6.8993839835728954	0.92625622153967135
TCGA-LUAD	myeloid_m1	ssgsea	low	7.5564681724845997	0.92625622153967135
TCGA-LUAD	myeloid_m1	ssgsea	low	7.9835728952772076	0.9220267410760199
TCGA-LUAD	myeloid_m1	ssgsea	low	8.0164271047227924	0.91779726061236844
TCGA-LUAD	myeloid_m1	ssgsea	low	8.2135523613963031	0.91356778014871698
TCGA-LUAD	myeloid_m1	ssgsea	low	8.4106776180698155	0.91356778014871698
TCGA-LUAD	myeloid_m1	ssgsea	low	8.4435318275154003	0.90931862768290905
TCGA-LUAD	myeloid_m1	ssgsea	low	8.4763860369609851	0.90506947521710113
TCGA-LUAD	myeloid_m1	ssgsea	low	8.5420944558521565	0.9008203227512932
TCGA-LUAD	myeloid_m1	ssgsea	low	9.0349075975359341	0.89655103212214016
TCGA-LUAD	myeloid_m1	ssgsea	low	9.2320328542094447	0.89228174149298711
TCGA-LUAD	myeloid_m1	ssgsea	low	9.2648870636550313	0.88801245086383407
TCGA-LUAD	myeloid_m1	ssgsea	low	9.5605749486652982	0.88374316023468102
TCGA-LUAD	myeloid_m1	ssgsea	low	9.8562628336755651	0.87947386960552798
TCGA-LUAD	myeloid_m1	ssgsea	low	9.9548254620123195	0.87520457897637494
TCGA-LUAD	myeloid_m1	ssgsea	low	10.086242299794661	0.87093528834722189
TCGA-LUAD	myeloid_m1	ssgsea	low	11.039014373716633	0.86666599771806885
TCGA-LUAD	myeloid_m1	ssgsea	low	11.170431211498974	0.8623967070889158
TCGA-LUAD	myeloid_m1	ssgsea	low	12.156057494866531	0.85812741645976276
TCGA-LUAD	myeloid_m1	ssgsea	low	12.320328542094456	0.85385812583060972
TCGA-LUAD	myeloid_m1	ssgsea	low	12.353182751540041	0.84958883520145667
TCGA-LUAD	myeloid_m1	ssgsea	low	12.648870636550308	0.84531954457230363
TCGA-LUAD	myeloid_m1	ssgsea	low	13.404517453798768	0.84531954457230363
TCGA-LUAD	myeloid_m1	ssgsea	low	13.437371663244353	0.8410285824171142
TCGA-LUAD	myeloid_m1	ssgsea	low	13.60164271047228	0.8410285824171142
TCGA-LUAD	myeloid_m1	ssgsea	low	13.634496919917865	0.8410285824171142
TCGA-LUAD	myeloid_m1	ssgsea	low	13.66735112936345	0.8410285824171142
TCGA-LUAD	myeloid_m1	ssgsea	low	13.700205338809035	0.8410285824171142
TCGA-LUAD	myeloid_m1	ssgsea	low	13.733059548254619	0.8410285824171142
TCGA-LUAD	myeloid_m1	ssgsea	low	13.897330595482547	0.8410285824171142
